srcStateName,City,srcYear,Amount invested for building houses under Pradhan Mantri Awas Yojana,Amount sanctioned for building houses under Pradhan Mantri Awas Yojana,Amount released for building houses under Pradhan Mantri Awas Yojana,Houses sanctioned under Pradhan Mantri Awas Yojana mission,Houses grounded under Pradhan Mantri Awas Yojana mission,Houses completed construction under Pradhan Mantri Awas Yojana mission,YearCode,Year
Andhra Pradesh,Jaggampeta,2022,0.44,0.05,0.05,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Thamarada,2022,0.01,0.01,0.01,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Kirlampudi,2022,8.07,4.85,1.78,323,308,217,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Mukkollu,2022,0.01,0.0,0.0,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Prathipadu,2022,285.52,107.83,22.3,7188,6733,535,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Dharmavaram,2022,0.23,0.03,0.03,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Bendapudi,2022,0.15,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Thondangi,2022,6.97,3.96,1.82,263,194,140,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,"Vijayanagaram,",2022,0.23,0.05,0.05,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Gollaprolu,2022,91.54,42.19,9.15,2803,2540,613,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Kandrakota,2022,0.31,0.05,0.05,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Rameswaram,2022,1.28,0.16,0.16,6,6,6,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Gandepalli,2022,7.52,4.36,1.95,289,259,217,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Korukonda,2022,4.19,2.48,1.06,165,156,122,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Jambupatnam,2022,0.1,0.03,0.03,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Kapavaram,2022,0.1,0.03,0.03,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Gadala,2022,0.35,0.05,0.05,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Kolamuru,2022,7.27,1.01,1.01,46,46,46,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Rajavolu,2022,4.21,0.47,0.47,21,21,21,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Katheru,2022,2.89,0.36,0.36,15,15,15,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Morampudi / Satellite city,2022,2.68,0.41,0.41,17,17,17,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Hukumpeta,2022,6.34,0.77,0.77,32,32,32,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Dowlaiswaram,2022,1.71,0.26,0.26,13,13,13,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Rajanagaram,2022,356.8,126.2,46.03,8410,7346,1258,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Velugubanda,2022,0.46,0.09,0.09,4,4,4,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Kanavaram,2022,0.09,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Srikrishnapatnam,2022,0.5,0.05,0.05,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Palacherla,2022,4.15,0.64,0.64,28,28,28,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Namavaram,2022,0.04,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Rangampeta,2022,7.11,3.67,1.04,241,238,198,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Kotapadu,2022,0.24,0.03,0.03,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Nallamilli,2022,0.06,0.01,0.01,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Pedabrahmadevam,2022,0.24,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Vetlapalem,2022,0.7,0.16,0.16,6,6,6,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Unduru,2022,0.42,0.06,0.06,3,3,3,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Panasapadu,2022,0.2,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Venkata Krishnarayapuram,2022,0.31,0.05,0.05,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Madhavapatnam,2022,0.19,0.03,0.03,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Jalluru,2022,0.06,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Kandarada,2022,0.18,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Chitrada,2022,0.06,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Kumarapuram,2022,0.1,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Nagulapalle,2022,0.43,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Mulapeta (including Ramannapalem hamlet),2022,0.08,0.01,0.01,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Kondevaram,2022,0.19,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Kothapalle,2022,1.4,0.84,0.77,56,51,51,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Thimmapuram,2022,0.86,0.09,0.09,4,4,4,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Penumarthi,2022,0.4,0.03,0.03,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Kovvada,2022,1.45,0.17,0.17,7,7,7,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Kovvuru,2022,0.55,0.05,0.05,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Ramanayyapeta (part),2022,3.6,0.34,0.34,17,17,17,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Suryaraopeta (part),2022,0.61,0.07,0.07,3,3,3,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Chidiga,2022,2.41,0.25,0.25,10,10,10,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Sarpavaram,2022,0.54,0.08,0.08,3,3,3,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Ganganapalli,2022,2.36,0.24,0.24,11,11,11,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Turangi (part),2022,0.38,0.08,0.08,3,3,3,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Vakalapudi,2022,0.72,0.07,0.07,3,3,3,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,G.Mamidada,2022,0.27,0.04,0.04,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Pedapudi,2022,2.48,1.49,0.47,99,97,94,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Atchutapurathrayam,2022,0.39,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Biccavolu,2022,2.95,1.7,0.55,113,111,37,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Balabhadrapuram,2022,0.02,0.01,0.01,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Komaripalem,2022,0.2,0.01,0.01,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Dhuppalapudi,2022,0.1,0.03,0.03,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Anaparthy,2022,372.59,159.18,19.8,10612,10102,679,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Vemagiri,2022,0.42,0.09,0.09,4,4,4,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Kadiam,2022,3.07,1.5,0.82,98,95,76,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Atreyapuram,2022,9.05,5.43,2.83,362,349,262,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Kattunga,2022,0.21,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Vadapalle,2022,0.05,0.01,0.01,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Dwarapudi,2022,0.16,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Aratlakatta,2022,0.09,0.03,0.03,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Nadakuduru,2022,0.63,0.1,0.1,5,5,5,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Karapa Mandal,2022,1.13,0.68,0.38,45,45,45,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Gorripudi,2022,0.1,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Draksharama,2022,0.05,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Venkatayapalem,2022,0.59,0.05,0.05,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Thotapeta,2022,0.02,0.0,0.0,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Hasanbada,2022,0.28,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Ubalanka,2022,0.67,0.07,0.07,3,3,3,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Komaraju Lanka,2022,0.31,0.05,0.05,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Vedireswaram,2022,0.26,0.05,0.05,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Podagatlapalle,2022,0.31,0.05,0.05,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Gopalapuram,2022,0.69,0.07,0.07,4,4,4,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Devarapalle,2022,0.82,0.07,0.07,4,4,4,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Kothapeta,2022,106.87,39.2,19.12,2613,2220,404,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Chollangi,2022,0.2,0.01,0.01,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Koringa,2022,0.2,0.03,0.03,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Mummidivaram,2022,185.57,84.43,13.65,5621,5604,976,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Razole,2022,49.51,23.95,,1597,1597,116,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Chintalapudi,2022,280.8,131.76,20.73,8784,4279,667,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Polavaram,2022,175.61,86.19,0.75,5746,202,58,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Gopalapuram,2022,11.24,5.64,1.39,376,376,111,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Jangareddigudem,2022,196.8,61.89,39.3,4053,3827,1683,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Devulapalle,2022,0.38,0.04,0.04,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Guravaigudem,2022,0.1,0.03,0.03,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Kamavarapukota,2022,0.06,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Tadikalapudi,2022,0.12,0.01,0.01,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,M.Nagulapalle,2022,0.16,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Isukapatlapangidi,2022,0.03,0.01,0.01,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Vemuluru,2022,0.25,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Chagallu,2022,0.61,0.06,0.06,3,3,3,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Unagatla,2022,0.28,0.04,0.04,3,3,3,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Nidadavole (R),2022,2.18,0.26,0.26,13,13,13,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Pandalaparru,2022,0.29,0.03,0.03,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Kunchanapalle (Part),2022,1.07,0.07,0.07,3,3,3,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Unguturu,2022,271.66,131.07,17.31,8737,5729,1048,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Chebrolu,2022,0.07,0.01,0.01,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Bhimadole,2022,0.2,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Amberpeta,2022,0.21,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Gundugolanu,2022,0.74,0.09,0.09,4,4,4,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Nyayampalle,2022,0.05,0.01,0.01,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Ramasingavaram,2022,0.12,0.03,0.03,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Vegivadavaram,2022,0.07,0.01,0.01,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Pedavegi,2022,0.39,0.03,0.03,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Duggirala,2022,0.33,0.04,0.04,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Vempadu,2022,0.21,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Vatluru,2022,0.46,0.04,0.04,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Chodimella,2022,0.2,0.05,0.05,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Eluru (R) (Part),2022,1.68,0.22,0.22,10,10,10,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Chataparru,2022,0.34,0.04,0.04,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Tangellamudi (CT),2022,0.75,0.07,0.07,3,3,3,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Malakacherla,2022,0.18,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Gopannapalem,2022,1.09,0.09,0.09,4,4,4,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Kothapalle,2022,0.22,0.05,0.05,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Vegavaram,2022,0.22,0.03,0.03,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Dendluru,2022,589.28,254.84,36.61,16989,13390,1533,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Pentapadu,2022,0.44,0.05,0.05,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Pratipadu,2022,0.33,0.04,0.04,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Velivennu,2022,0.22,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Dammennu,2022,0.15,0.01,0.01,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Mortha,2022,0.31,0.03,0.03,3,3,3,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Palangi,2022,0.12,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Undrajavaram,2022,0.47,0.07,0.07,3,3,3,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Kanuru,2022,0.57,0.11,0.11,4,4,4,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Peravali,2022,0.18,0.03,0.03,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Mukkamala,2022,1.0,0.07,0.07,4,4,4,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Khandavalli,2022,0.07,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Malleswaram,2022,0.36,0.03,0.03,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Duvva,2022,2.28,0.25,0.25,11,11,11,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Tetali,2022,0.2,0.05,0.05,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Velpuru,2022,1.09,0.13,0.13,6,6,6,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Attili,2022,3.17,0.41,0.41,17,17,17,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Pali,2022,0.59,0.09,0.09,4,4,4,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Paluru,2022,0.2,0.03,0.03,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Eduru,2022,0.1,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Akiveedu,2022,54.02,23.84,0.54,1577,1506,56,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Kuppanapudi,2022,0.09,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Unudurru,2022,0.08,0.03,0.03,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Yendagandi,2022,0.05,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Cherukuwada,2022,0.32,0.04,0.04,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Undi,2022,264.87,125.21,55.62,8342,8286,1223,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Pedapulleru,2022,0.05,0.01,0.01,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Chinapulluru,2022,0.2,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Narasimharajapura Agraharam,2022,0.1,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Mahadevapatnam,2022,0.27,0.01,0.01,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Mogallu,2022,0.15,0.03,0.03,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Palakoderu,2022,0.62,0.11,0.11,5,5,5,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Gollalakoderu,2022,2.39,0.3,0.3,13,13,13,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Kumudavalli,2022,0.57,0.07,0.07,3,3,3,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Vissakoderu,2022,1.8,0.22,0.22,9,9,9,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Pennada Agraharam,2022,0.6,0.13,0.13,5,5,5,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Srungavruksham,2022,0.15,0.05,0.05,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Satyavaram,2022,0.11,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Relangi,2022,0.17,0.05,0.05,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Penugonda,2022,0.22,0.03,0.03,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Achanta,2022,399.77,177.28,52.02,11817,11509,1822,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Kodamanchili,2022,0.18,0.0,0.0,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Pandithavilluru,2022,0.08,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Jinnuru,2022,0.08,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Konithiwada,2022,0.2,0.03,0.03,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Thokalapudi,2022,0.21,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Veeravasaram,2022,0.57,0.08,0.08,4,4,4,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Kovvada,2022,0.6,0.04,0.04,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Chinamiram (Part),2022,0.29,0.05,0.05,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Rayalam,2022,2.48,0.32,0.32,13,13,13,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Taderu,2022,1.1,0.13,0.13,5,5,5,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Pedamiram,2022,0.29,0.05,0.05,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Mutyalapalle,2022,0.22,0.05,0.05,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Mogalthur,2022,0.55,0.11,0.11,4,4,4,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Perupalem,2022,0.6,0.04,0.04,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Likhithapudi,2022,0.15,0.03,0.03,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Navarasapuram,2022,0.11,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Rustumbada (R),2022,0.52,0.04,0.04,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Thurputallu,2022,0.59,0.11,0.11,4,4,4,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Dagguluru,2022,2.94,0.25,0.25,11,11,11,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Poolapalle,2022,0.68,0.1,0.1,4,4,4,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Palacole (R),2022,0.85,0.1,0.1,4,4,4,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Siragalapalle,2022,0.04,0.0,0.0,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Kontheru,2022,0.1,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Yelamanchili,2022,0.04,0.01,0.01,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Polampalle,2022,1.23,0.12,0.12,5,5,5,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Gangavalli,2022,0.08,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Bhimavaram,2022,0.35,0.06,0.06,3,3,3,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Hasanabada,2022,0.33,0.03,0.03,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Tirumalagiri,2022,1.1,0.11,0.11,5,5,5,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Annavaram,2022,0.3,0.04,0.04,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Torraguntapalem,2022,0.27,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Chillakallu,2022,0.49,0.04,0.04,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Pochampalle,2022,0.55,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Penuganchiprolu,2022,0.32,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Venkatapuram,2022,0.17,0.03,0.03,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Lingalapadu,2022,0.06,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Nandigama,2022,513.82,208.45,67.81,13849,12932,1939,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Konduru,2022,0.15,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Rudravaram,2022,0.12,0.01,0.01,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Mylavaram,2022,606.99,289.62,32.75,19301,14853,2119,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,T.Gannavaram,2022,0.27,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Ganapavaram,2022,0.12,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Tiruvuru,2022,210.8,56.18,36.0,3740,3057,2171,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Gollapalle,2022,0.5,0.02,0.02,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Bommuluru,2022,0.05,0.01,0.01,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Bapulapadu,2022,2.64,0.29,0.29,12,12,12,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Bandarugudem,2022,0.15,0.03,0.03,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Tadepalle,2022,1.93,0.2,0.2,9,9,9,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Agiripalle,2022,0.78,0.04,0.04,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Krishnavaram,2022,0.39,0.04,0.04,2,2,2,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Nandigama,2022,3.46,0.4,0.4,18,18,18,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Kavuluru,2022,0.1,0.03,0.03,1,1,1,2022,"Calendar Year (Jan - Dec), 2022"
Andhra Pradesh,Haveli Mutyalampadu,2022,0.68,0.08,0.08,4,4,4,2022,"Calendar Year (Jan - Dec), 2022"
