srcStateName,City,Year,StateCode,StateName,IntermediateRatio
Tamil Nadu,Thenmelpakkam,2021,33,TAMIL NADU,1
Uttarakhand,Rudrapur,2021,5,UTTARAKHAND,1
Andhra Pradesh,Rudravaram,2021,28,ANDHRA PRADESH,1
Maharashtra,Khuldabad,2021,27,MAHARASHTRA,1
Gujarat,Ichchhapor (CT),2021,24,GUJARAT,1
Tamil Nadu,Suramenikuppam,2021,33,TAMIL NADU,1
Andhra Pradesh,Sarpavaram,2021,28,ANDHRA PRADESH,1
Nagaland,Dimapur,2021,13,NAGALAND,1
Uttar Pradesh,Kopaganj,2021,9,UTTAR PRADESH,1
Tamil Nadu,Alandur,2021,33,TAMIL NADU,1
Maharashtra,Amravati,2021,27,MAHARASHTRA,1
Uttar Pradesh,Lalitpur,2021,9,UTTAR PRADESH,1
Andhra Pradesh,Mukkamala,2021,28,ANDHRA PRADESH,1
Tamil Nadu,Kambam,2021,33,TAMIL NADU,1
Manipur,Lilong (Imphal West),2021,14,MANIPUR,1
Jammu and Kashmir,Devsar,2021,1,JAMMU AND KASHMIR,1
Andhra Pradesh,Pedabrahmadevam,2021,28,ANDHRA PRADESH,1
Jharkhand,Sahibganj,2021,20,JHARKHAND,1
Maharashtra,Bhokara,2021,27,MAHARASHTRA,1
Assam,Sonai,2021,18,ASSAM,1
Jammu and Kashmir,Dooru Verinag,2021,1,JAMMU AND KASHMIR,1
Uttar Pradesh,Atrauli,2021,9,UTTAR PRADESH,1
Rajasthan,Shivdaspura,2021,8,RAJASTHAN,1
Punjab,Kot Ise Khan,2021,3,PUNJAB,1
Rajasthan,Beawar,2021,8,RAJASTHAN,1
Karnataka,Bangarapet,2021,29,KARNATAKA,1
Andhra Pradesh,Padi,2021,28,ANDHRA PRADESH,1
Tamil Nadu,Walajabad,2021,33,TAMIL NADU,1
Gujarat,Botad,2021,24,GUJARAT,1
Punjab,Mehatpur,2021,3,PUNJAB,1
Telangana,Vikarabad,2021,36,TELANGANA,1
Uttar Pradesh,Kakrala,2021,9,UTTAR PRADESH,1
Chandigarh,Chandigarh,2021,4,CHANDIGARH,1
Andhra Pradesh,Kuppam (CT),2021,28,ANDHRA PRADESH,1
Uttar Pradesh,Sunpura Sohanpur,2021,9,UTTAR PRADESH,1
Gujarat,Chikhodra,2021,24,GUJARAT,1
Tamil Nadu,Virudhachalam,2021,33,TAMIL NADU,1
Uttar Pradesh,Moth,2021,9,UTTAR PRADESH,1
Arunachal Pradesh,Sagalee,2021,12,ARUNACHAL PRADESH,1
Uttarakhand,Dehradun(CB),2021,5,UTTARAKHAND,1
Uttar Pradesh,Kachhwa,2021,9,UTTAR PRADESH,1
Tamil Nadu,Achampudur,2021,33,TAMIL NADU,1
Tamil Nadu,Kanadukathan,2021,33,TAMIL NADU,1
Andhra Pradesh,Madanapalle,2021,28,ANDHRA PRADESH,1
Punjab,Joga,2021,3,PUNJAB,1
Uttar Pradesh,Hasayan,2021,9,UTTAR PRADESH,1
Rajasthan,Vijainagar(M),2021,8,RAJASTHAN,1
Tamil Nadu,Kattankolathur,2021,33,TAMIL NADU,1
Uttar Pradesh,Nandpur,2021,9,UTTAR PRADESH,1
Assam,Makum,2021,18,ASSAM,1
Andhra Pradesh,Kusalapuram,2021,28,ANDHRA PRADESH,1
Maharashtra,Kasai Dodamarg,2021,27,MAHARASHTRA,1
Punjab,Begowal,2021,3,PUNJAB,1
Gujarat,Jolva,2021,24,GUJARAT,1
Andhra Pradesh,Prathipadu,2021,28,ANDHRA PRADESH,1
Uttar Pradesh,Beswan,2021,9,UTTAR PRADESH,1
Uttar Pradesh,Salarpur Khadar,2021,9,UTTAR PRADESH,1
Maharashtra,Ahire,2021,27,MAHARASHTRA,1
Uttar Pradesh,Bahraich,2021,9,UTTAR PRADESH,1
Tamil Nadu,Jagathala,2021,33,TAMIL NADU,1
Tamil Nadu,Kallakudi,2021,33,TAMIL NADU,1
Tamil Nadu,Karanaipuducheri,2021,33,TAMIL NADU,1
Karnataka,Chinchali,2021,29,KARNATAKA,1
Madhya Pradesh,Baldeogarh,2021,23,MADHYA PRADESH,1
Uttar Pradesh,Thana Bhawan,2021,9,UTTAR PRADESH,1
Tamil Nadu,Ammoor,2021,33,TAMIL NADU,1
Maharashtra,Wadgaon Shinde,2021,27,MAHARASHTRA,1
Goa,Quepem,2021,30,GOA,1
Uttar Pradesh,Sikandra,2021,9,UTTAR PRADESH,1
Uttarakhand,Bharat Heavy Electricals Limited Ranipur,2021,5,UTTARAKHAND,1
Madhya Pradesh,Kukdeshwar,2021,23,MADHYA PRADESH,1
Gujarat,Madhar,2021,24,GUJARAT,1
Uttar Pradesh,Sidhauli,2021,9,UTTAR PRADESH,1
Madhya Pradesh,Nalkheda,2021,23,MADHYA PRADESH,1
Rajasthan,Hanumangarh,2021,8,RAJASTHAN,1
Gujarat,Savarkundla,2021,24,GUJARAT,1
Jharkhand,Garhwa,2021,20,JHARKHAND,1
Karnataka,Yadgir,2021,29,KARNATAKA,1
Andhra Pradesh,Kanigiri,2021,28,ANDHRA PRADESH,1
Uttar Pradesh,Padrauna,2021,9,UTTAR PRADESH,1
Andhra Pradesh,Navuluru,2021,28,ANDHRA PRADESH,1
Andhra Pradesh,Nallapadu (R),2021,28,ANDHRA PRADESH,1
Tamil Nadu,Odaiyakulam,2021,33,TAMIL NADU,1
Assam,Udalguri,2021,18,ASSAM,1
Karnataka,Jog Kargal,2021,29,KARNATAKA,1
Uttar Pradesh,Dayalbagh,2021,9,UTTAR PRADESH,1
Tamil Nadu,Thiagadurgam,2021,33,TAMIL NADU,1
Kerala,Edavanakkad,2021,32,KERALA,1
Tamil Nadu,Thottiyam,2021,33,TAMIL NADU,1
Nagaland,Mangkolemba,2021,13,NAGALAND,1
Maharashtra,Dhule,2021,27,MAHARASHTRA,1
Punjab,Sardulgarh,2021,3,PUNJAB,1
Andhra Pradesh,Mandadam,2021,28,ANDHRA PRADESH,1
Andhra Pradesh,"Vijayanagaram,",2021,28,ANDHRA PRADESH,1
Andhra Pradesh,Tenali,2021,28,ANDHRA PRADESH,1
Uttar Pradesh,Maunath Bhanjan,2021,9,UTTAR PRADESH,1
Uttar Pradesh,Khaga,2021,9,UTTAR PRADESH,1
Uttar Pradesh,Khair,2021,9,UTTAR PRADESH,1
Puducherry,Varichikudy (North),2021,34,PUDUCHERRY,1
Tamil Nadu,Kelambakkam,2021,33,TAMIL NADU,1
Tamil Nadu,Nerunjipettai,2021,33,TAMIL NADU,1
Maharashtra,Gawandevadi,2021,27,MAHARASHTRA,1
Maharashtra,Bawadhan Budruk,2021,27,MAHARASHTRA,1
Haryana,Fazalpur Badli,2021,6,HARYANA,1
Uttar Pradesh,Mehdawal,2021,9,UTTAR PRADESH,1
Uttar Pradesh,Nagram,2021,9,UTTAR PRADESH,1
Gujarat,Bhesan,2021,24,GUJARAT,1
Rajasthan,Kumher,2021,8,RAJASTHAN,1
Maharashtra,Mahad,2021,27,MAHARASHTRA,1
Madhya Pradesh,Niwas,2021,23,MADHYA PRADESH,1
Andhra Pradesh,Bhimavaram,2021,28,ANDHRA PRADESH,1
Puducherry,Yanam,2021,34,PUDUCHERRY,1
Andhra Pradesh,Gopavaram,2021,28,ANDHRA PRADESH,1
Maharashtra,Aambarvet,2021,27,MAHARASHTRA,1
Tamil Nadu,Sarcarsamakulam,2021,33,TAMIL NADU,1
Uttar Pradesh,Khairabad,2021,9,UTTAR PRADESH,1
Mizoram,Khawhai,2021,15,MIZORAM,1
Kerala,Sulthan Bathery,2021,32,KERALA,1
Rajasthan,Shyampura,2021,8,RAJASTHAN,1
Tamil Nadu,Pudukkottai,2021,33,TAMIL NADU,1
Punjab,Firozpur Cantt,2021,3,PUNJAB,1
Rajasthan,Sardarshahar,2021,8,RAJASTHAN,1
Maharashtra,Sakri,2021,27,MAHARASHTRA,1
Tamil Nadu,Thiruthangal,2021,33,TAMIL NADU,1
Madhya Pradesh,Lakhnadon,2021,23,MADHYA PRADESH,1
Punjab,Morinda,2021,3,PUNJAB,1
Andhra Pradesh,Surampalle,2021,28,ANDHRA PRADESH,1
Tamil Nadu,Alampalayam,2021,33,TAMIL NADU,1
Bihar,Chapra,2021,10,BIHAR,1
Punjab,Samana,2021,3,PUNJAB,1
Gujarat,Vavol,2021,24,GUJARAT,1
Madhya Pradesh,Bichua,2021,23,MADHYA PRADESH,1
Andhra Pradesh,Veeravasaram,2021,28,ANDHRA PRADESH,1
Gujarat,Dehgam,2021,24,GUJARAT,1
Uttar Pradesh,Amila,2021,9,UTTAR PRADESH,1
Tamil Nadu,Kinar,2021,33,TAMIL NADU,1
Himachal Pradesh,Kotkhai,2021,2,HIMACHAL PRADESH,1
Andhra Pradesh,Kolamuru,2021,28,ANDHRA PRADESH,1
Haryana,Uchana,2021,6,HARYANA,1
Madhya Pradesh,Bheslay,2021,23,MADHYA PRADESH,1
Odisha,Sunabeda,2021,21,ODISHA,1
Uttar Pradesh,Banthra Sikander Pur,2021,9,UTTAR PRADESH,1
Maharashtra,Naigaon,2021,27,MAHARASHTRA,1
Rajasthan,Jhalawar And Jhalrapatan,2021,8,RAJASTHAN,1
Madhya Pradesh,Majhauli- Sidhi,2021,23,MADHYA PRADESH,1
Tamil Nadu,Angambakkam,2021,33,TAMIL NADU,1
Uttar Pradesh,Ghiraur,2021,9,UTTAR PRADESH,1
Maharashtra,Lankhadur,2021,27,MAHARASHTRA,1
Odisha,Baleshwar,2021,21,ODISHA,1
West Bengal,Siliguri,2021,19,WEST BENGAL,1
Andhra Pradesh,Hasanbada,2021,28,ANDHRA PRADESH,1
Tamil Nadu,Thiruverumbur,2021,33,TAMIL NADU,1
Maharashtra,Urawade,2021,27,MAHARASHTRA,1
Punjab,Nadala,2021,3,PUNJAB,1
Punjab,Rupnagar,2021,3,PUNJAB,1
Karnataka,Belagali,2021,29,KARNATAKA,1
Madhya Pradesh,Barigarh,2021,23,MADHYA PRADESH,1
Maharashtra,Fulambri,2021,27,MAHARASHTRA,1
Chhattisgarh,Dipka,2021,22,CHHATTISGARH,1
Maharashtra,Dharangaon,2021,27,MAHARASHTRA,1
Tamil Nadu,Pothanur,2021,33,TAMIL NADU,1
Andhra Pradesh,Thotada,2021,28,ANDHRA PRADESH,1
Karnataka,Ullal,2021,29,KARNATAKA,1
Maharashtra,Paithan,2021,27,MAHARASHTRA,1
Gujarat,Shapur,2021,24,GUJARAT,1
Andhra Pradesh,Tadigadapa (CT),2021,28,ANDHRA PRADESH,1
Gujarat,Idar,2021,24,GUJARAT,1
Punjab,Malout,2021,3,PUNJAB,1
Assam,Bijni,2021,18,ASSAM,1
Andhra Pradesh,Bhattiprolu,2021,28,ANDHRA PRADESH,1
Uttar Pradesh,Vijaigarh,2021,9,UTTAR PRADESH,1
Odisha,Jharsuguda,2021,21,ODISHA,1
Gujarat,Talaja,2021,24,GUJARAT,1
Uttar Pradesh,Chopan,2021,9,UTTAR PRADESH,1
Uttar Pradesh,Nasirabad,2021,9,UTTAR PRADESH,1
Gujarat,Ahmadabad Cantonment,2021,24,GUJARAT,1
Karnataka,Kolhar (Old),2021,29,KARNATAKA,1
Maharashtra,Jamkhed,2021,27,MAHARASHTRA,1
Punjab,Bathinda,2021,3,PUNJAB,1
Tamil Nadu,Marakkanam,2021,33,TAMIL NADU,1
West Bengal,Naypara,2021,19,WEST BENGAL,1
Maharashtra,Poladpur,2021,27,MAHARASHTRA,1
Madhya Pradesh,Bijuri,2021,23,MADHYA PRADESH,1
Maharashtra,Loha,2021,27,MAHARASHTRA,1
Tamil Nadu,Padalam,2021,33,TAMIL NADU,1
Uttar Pradesh,Mehnagar,2021,9,UTTAR PRADESH,1
Bihar,Tikari,2021,10,BIHAR,1
Maharashtra,Bharatwada,2021,27,MAHARASHTRA,1
Gujarat,Bhuj,2021,24,GUJARAT,1
Tamil Nadu,Ammainaickanur,2021,33,TAMIL NADU,1
Karnataka,Kalaburagi,2021,29,KARNATAKA,1
Madhya Pradesh,Jiran,2021,23,MADHYA PRADESH,1
Punjab,Bhogpur,2021,3,PUNJAB,1
Himachal Pradesh,Baddi,2021,2,HIMACHAL PRADESH,1
Rajasthan,Balotra,2021,8,RAJASTHAN,1
Tamil Nadu,Odaipatti,2021,33,TAMIL NADU,1
Madhya Pradesh,Kari,2021,23,MADHYA PRADESH,1
Andhra Pradesh,Guntakal,2021,28,ANDHRA PRADESH,1
West Bengal,Sibpur,2021,19,WEST BENGAL,1
Chhattisgarh,Devkar,2021,22,CHHATTISGARH,1
Tamil Nadu,Punnapattu,2021,33,TAMIL NADU,1
Chhattisgarh,Pratappur,2021,22,CHHATTISGARH,1
Tamil Nadu,Mecheri,2021,33,TAMIL NADU,1
Uttar Pradesh,Tirwaganj,2021,9,UTTAR PRADESH,1
Haryana,Bar Gujar,2021,6,HARYANA,1
Tamil Nadu,Vedapatti,2021,33,TAMIL NADU,1
Andhra Pradesh,Avilala,2021,28,ANDHRA PRADESH,1
Uttar Pradesh,Basti,2021,9,UTTAR PRADESH,1
Maharashtra,Nashik,2021,27,MAHARASHTRA,1
Karnataka,Kowtal,2021,29,KARNATAKA,1
Gujarat,Vavdi,2021,24,GUJARAT,1
Uttar Pradesh,Varanasi,2021,9,UTTAR PRADESH,1
Bihar,Dighwara,2021,10,BIHAR,1
Andhra Pradesh,Payakarao Bonangi,2021,28,ANDHRA PRADESH,1
Odisha,Hirakud,2021,21,ODISHA,1
Tamil Nadu,Ponmar,2021,33,TAMIL NADU,1
Bihar,Sugauli,2021,10,BIHAR,1
Tamil Nadu,Muthukadu,2021,33,TAMIL NADU,1
Tamil Nadu,Puvalur,2021,33,TAMIL NADU,1
Punjab,Hoshiarpur,2021,3,PUNJAB,1
Rajasthan,Pushkar,2021,8,RAJASTHAN,1
Maharashtra,Katol,2021,27,MAHARASHTRA,1
Gujarat,Kholvad,2021,24,GUJARAT,1
Puducherry,Pillaiyarkuppam,2021,34,PUDUCHERRY,1
Gujarat,Amboli Ct,2021,24,GUJARAT,1
Chhattisgarh,Jagdalpur,2021,22,CHHATTISGARH,1
Tamil Nadu,Sivagiri (Tirunelveli),2021,33,TAMIL NADU,1
Tamil Nadu,Thirunagar,2021,33,TAMIL NADU,1
Tamil Nadu,Kottavakkam,2021,33,TAMIL NADU,1
Madhya Pradesh,Kanad,2021,23,MADHYA PRADESH,1
Bihar,Belsand,2021,10,BIHAR,1
Bihar,Arwal,2021,10,BIHAR,1
Tamil Nadu,Sayalgudi,2021,33,TAMIL NADU,1
Tamil Nadu,Erumaipatti,2021,33,TAMIL NADU,1
Uttar Pradesh,Kuleshra,2021,9,UTTAR PRADESH,1
Rajasthan,Sangod,2021,8,RAJASTHAN,1
Gujarat,Umarwada,2021,24,GUJARAT,1
Punjab,Majitha,2021,3,PUNJAB,1
Chhattisgarh,Konta,2021,22,CHHATTISGARH,1
Kerala,Nedumbassery (CT),2021,32,KERALA,1
Goa,Mapusa,2021,30,GOA,1
Gujarat,Sayan Ct,2021,24,GUJARAT,1
Tamil Nadu,Karur,2021,33,TAMIL NADU,1
Andhra Pradesh,Atreyapuram,2021,28,ANDHRA PRADESH,1
Tamil Nadu,Valathottam,2021,33,TAMIL NADU,1
Uttar Pradesh,Naraini,2021,9,UTTAR PRADESH,1
Maharashtra,Boisar (CT),2021,27,MAHARASHTRA,1
Gujarat,Haldarva,2021,24,GUJARAT,1
Tamil Nadu,Pallapatti,2021,33,TAMIL NADU,1
Andhra Pradesh,Juvvalapalem,2021,28,ANDHRA PRADESH,1
Tamil Nadu,Panapakkam,2021,33,TAMIL NADU,1
Karnataka,Bommasandra,2021,29,KARNATAKA,1
West Bengal,Domkal,2021,19,WEST BENGAL,1
Punjab,Moonak,2021,3,PUNJAB,1
Kerala,Pallippuram,2021,32,KERALA,1
Jammu and Kashmir,Gulmarg,2021,1,JAMMU AND KASHMIR,1
Bihar,Sasaram,2021,10,BIHAR,1
Uttar Pradesh,Barhani Bazar,2021,9,UTTAR PRADESH,1
Kerala,Thiruvananthapuram,2021,32,KERALA,1
Tamil Nadu,Chengalpattu,2021,33,TAMIL NADU,1
Madhya Pradesh,Sarangpur,2021,23,MADHYA PRADESH,1
Andhra Pradesh,Kanimeraka,2021,28,ANDHRA PRADESH,1
Gujarat,Vadali,2021,24,GUJARAT,1
Madhya Pradesh,Teonthar,2021,23,MADHYA PRADESH,1
Uttarakhand,Sultanpur,2021,5,UTTARAKHAND,1
Uttarakhand,Shivalik Nagar,2021,5,UTTARAKHAND,1
Maharashtra,Shirol MC,2021,27,MAHARASHTRA,1
Uttarakhand,Ramnagar,2021,5,UTTARAKHAND,1
Gujarat,Khirsara,2021,24,GUJARAT,1
Maharashtra,Ichalkaranji,2021,27,MAHARASHTRA,1
Tamil Nadu,Vyasapuram,2021,33,TAMIL NADU,1
Himachal Pradesh,Bhuntar,2021,2,HIMACHAL PRADESH,1
Andhra Pradesh,Nagavaram,2021,28,ANDHRA PRADESH,1
Nagaland,Kiphire,2021,13,NAGALAND,1
Andhra Pradesh,Racherla,2021,28,ANDHRA PRADESH,1
Andhra Pradesh,Dachepalli (Gurazala),2021,28,ANDHRA PRADESH,1
Madhya Pradesh,Jaitwara,2021,23,MADHYA PRADESH,1
Uttar Pradesh,Dibai,2021,9,UTTAR PRADESH,1
Karnataka,Jigani,2021,29,KARNATAKA,1
Karnataka,Kollegal,2021,29,KARNATAKA,1
Maharashtra,Jalgaon Jamod,2021,27,MAHARASHTRA,1
Bihar,Amarpur,2021,10,BIHAR,1
Assam,Biswanath Chariali,2021,18,ASSAM,1
Jammu and Kashmir,Vijaypur,2021,1,JAMMU AND KASHMIR,1
Arunachal Pradesh,Raga,2021,12,ARUNACHAL PRADESH,1
Haryana,Sonipat,2021,6,HARYANA,1
Arunachal Pradesh,Ziro,2021,12,ARUNACHAL PRADESH,1
Andhra Pradesh,Etukur,2021,28,ANDHRA PRADESH,1
Tamil Nadu,Kondangi,2021,33,TAMIL NADU,1
Uttar Pradesh,Sonauli,2021,9,UTTAR PRADESH,1
Tamil Nadu,Perur,2021,33,TAMIL NADU,1
Uttar Pradesh,Patti,2021,9,UTTAR PRADESH,1
Bihar,Madhubani,2021,10,BIHAR,1
Tamil Nadu,Sirunaiperugal,2021,33,TAMIL NADU,1
Madhya Pradesh,Badnagar,2021,23,MADHYA PRADESH,1
Andhra Pradesh,Proddatur,2021,28,ANDHRA PRADESH,1
Gujarat,Katwad,2021,24,GUJARAT,1
West Bengal,Torsa Forest,2021,19,WEST BENGAL,1
Meghalaya,Baghmara,2021,17,MEGHALAYA,1
West Bengal,Gayeshpur,2021,19,WEST BENGAL,1
West Bengal,Barddhaman,2021,19,WEST BENGAL,1
Tamil Nadu,Anaimalai,2021,33,TAMIL NADU,1
Karnataka,Mudgal,2021,29,KARNATAKA,1
Maharashtra,Aavhalwadi,2021,27,MAHARASHTRA,1
Andhra Pradesh,Agatha Varappadu,2021,28,ANDHRA PRADESH,1
Andhra Pradesh,Mangalam,2021,28,ANDHRA PRADESH,1
Tamil Nadu,Vadamangalam,2021,33,TAMIL NADU,1
Uttar Pradesh,Bisauli,2021,9,UTTAR PRADESH,1
Tamil Nadu,Kolappalur,2021,33,TAMIL NADU,1
Rajasthan,Tiwari,2021,8,RAJASTHAN,1
Rajasthan,Sarwar,2021,8,RAJASTHAN,1
Maharashtra,Bhor,2021,27,MAHARASHTRA,1
Chhattisgarh,Raipur,2021,22,CHHATTISGARH,1
Tamil Nadu,Nanguneri,2021,33,TAMIL NADU,1
Jammu and Kashmir,Thanamandi,2021,1,JAMMU AND KASHMIR,1
Tamil Nadu,Thirukarungudi,2021,33,TAMIL NADU,1
Ladakh,Kargil,2021,37,LADAKH,1
Uttar Pradesh,Bilram,2021,9,UTTAR PRADESH,1
Telangana,Narayanpet,2021,36,TELANGANA,1
Rajasthan,Dabok,2021,8,RAJASTHAN,1
Uttar Pradesh,Katra,2021,9,UTTAR PRADESH,1
Uttar Pradesh,Kushinagar,2021,9,UTTAR PRADESH,1
Tamil Nadu,V. Pudur,2021,33,TAMIL NADU,1
Karnataka,Muddebihal,2021,29,KARNATAKA,1
Maharashtra,Kalmana,2021,27,MAHARASHTRA,1
Maharashtra,Mahadula,2021,27,MAHARASHTRA,1
Bihar,Bagaha,2021,10,BIHAR,1
Madhya Pradesh,Mungaoli,2021,23,MADHYA PRADESH,1
Maharashtra,Dharni,2021,27,MAHARASHTRA,1
Chhattisgarh,Chhurikala,2021,22,CHHATTISGARH,1
Tamil Nadu,Kottakuppam,2021,33,TAMIL NADU,1
Tamil Nadu,Kulasekaram,2021,33,TAMIL NADU,1
Andhra Pradesh,Chimakurthy,2021,28,ANDHRA PRADESH,1
Madhya Pradesh,Garhi-Malhera,2021,23,MADHYA PRADESH,1
Tamil Nadu,Pudur,2021,33,TAMIL NADU,1
Maharashtra,Kinwat,2021,27,MAHARASHTRA,1
Kerala,Perumbavoor,2021,32,KERALA,1
Andhra Pradesh,Ganganapalli,2021,28,ANDHRA PRADESH,1
Chhattisgarh,Premnagar,2021,22,CHHATTISGARH,1
Madhya Pradesh,Sohagpur,2021,23,MADHYA PRADESH,1
Andhra Pradesh,Rayachoti,2021,28,ANDHRA PRADESH,1
Uttar Pradesh,Rudrapur,2021,9,UTTAR PRADESH,1
Gujarat,Lathi,2021,24,GUJARAT,1
Tamil Nadu,Manimangalam,2021,33,TAMIL NADU,1
Maharashtra,Rahuri,2021,27,MAHARASHTRA,1
Maharashtra,Ambad,2021,27,MAHARASHTRA,1
Uttar Pradesh,Chandauli,2021,9,UTTAR PRADESH,1
Uttar Pradesh,Milak,2021,9,UTTAR PRADESH,1
Tamil Nadu,Eraniel,2021,33,TAMIL NADU,1
Andhra Pradesh,Kadapa,2021,28,ANDHRA PRADESH,1
Tamil Nadu,Gudiyatham,2021,33,TAMIL NADU,1
Uttar Pradesh,Amethi,2021,9,UTTAR PRADESH,1
Nagaland,Kohima,2021,13,NAGALAND,1
Nagaland,Longkhim,2021,13,NAGALAND,1
Madhya Pradesh,Karnawad,2021,23,MADHYA PRADESH,1
Punjab,Adampur,2021,3,PUNJAB,1
Andhra Pradesh,Kurupam,2021,28,ANDHRA PRADESH,1
Uttar Pradesh,Muazzam Nagar,2021,9,UTTAR PRADESH,1
Tamil Nadu,Vadalur,2021,33,TAMIL NADU,1
Maharashtra,Sakoli,2021,27,MAHARASHTRA,1
Odisha,Kesinga,2021,21,ODISHA,1
Maharashtra,Chikhli,2021,27,MAHARASHTRA,1
Tamil Nadu,Sivagiri (Erode),2021,33,TAMIL NADU,1
Rajasthan,Borvi Kalan,2021,8,RAJASTHAN,1
Rajasthan,Morija,2021,8,RAJASTHAN,1
Rajasthan,Jairampura,2021,8,RAJASTHAN,1
Chhattisgarh,Baikunthpur,2021,22,CHHATTISGARH,1
Puducherry,Mahe,2021,34,PUDUCHERRY,1
Tamil Nadu,Maduravoyal,2021,33,TAMIL NADU,1
West Bengal,Kanchrapara,2021,19,WEST BENGAL,1
Chhattisgarh,Khongapani,2021,22,CHHATTISGARH,1
Tamil Nadu,Poolambadi,2021,33,TAMIL NADU,1
Madhya Pradesh,Anuppur,2021,23,MADHYA PRADESH,1
Tamil Nadu,Thammanur,2021,33,TAMIL NADU,1
Rajasthan,Pratapgarh,2021,8,RAJASTHAN,1
Uttar Pradesh,Meerut,2021,9,UTTAR PRADESH,1
Haryana,Safidon,2021,6,HARYANA,1
Gujarat,Syadla,2021,24,GUJARAT,1
West Bengal,Jalpaiguri,2021,19,WEST BENGAL,1
Uttar Pradesh,Ikauna,2021,9,UTTAR PRADESH,1
Kerala,Kanhangad,2021,32,KERALA,1
Uttar Pradesh,Harduaganj,2021,9,UTTAR PRADESH,1
Tamil Nadu,Nasiyanur,2021,33,TAMIL NADU,1
Odisha,Buguda,2021,21,ODISHA,1
Uttar Pradesh,Sandi,2021,9,UTTAR PRADESH,1
Tamil Nadu,Dharmapuri,2021,33,TAMIL NADU,1
Telangana,Husnabad,2021,36,TELANGANA,1
Karnataka,Turvihal,2021,29,KARNATAKA,1
Andhra Pradesh,Jammalamadugu,2021,28,ANDHRA PRADESH,1
Tamil Nadu,Kadayanallur,2021,33,TAMIL NADU,1
Tamil Nadu,Pondur,2021,33,TAMIL NADU,1
Odisha,Joda,2021,21,ODISHA,1
Telangana,Ibrahimpatnam,2021,36,TELANGANA,1
Andhra Pradesh,Etcherla,2021,28,ANDHRA PRADESH,1
Odisha,Rajagangapur,2021,21,ODISHA,1
Tamil Nadu,Punjaipugalur,2021,33,TAMIL NADU,1
Maharashtra,Daund,2021,27,MAHARASHTRA,1
Uttarakhand,Kashipur,2021,5,UTTARAKHAND,1
Tamil Nadu,Vadamadurai,2021,33,TAMIL NADU,1
Jharkhand,Ranchi,2021,20,JHARKHAND,1
Uttar Pradesh,Kora Jahanabad,2021,9,UTTAR PRADESH,1
Andhra Pradesh,Krishnapuram,2021,28,ANDHRA PRADESH,1
Kerala,Kodungallur,2021,32,KERALA,1
Tamil Nadu,Timiri,2021,33,TAMIL NADU,1
Tamil Nadu,Ambattur,2021,33,TAMIL NADU,1
Himachal Pradesh,Parwanoo,2021,2,HIMACHAL PRADESH,1
Tamil Nadu,Narasimhanaicken-Palayam,2021,33,TAMIL NADU,1
Rajasthan,Ajmer,2021,8,RAJASTHAN,1
Jammu and Kashmir,Pulwama,2021,1,JAMMU AND KASHMIR,1
Rajasthan,Shahpura(M),2021,8,RAJASTHAN,1
Andhra Pradesh,Santhanuthala Padu,2021,28,ANDHRA PRADESH,1
Telangana,Armoor,2021,36,TELANGANA,1
Tamil Nadu,Denkanikottai,2021,33,TAMIL NADU,1
Tamil Nadu,Kannamangalam,2021,33,TAMIL NADU,1
Tamil Nadu,Kundrathur,2021,33,TAMIL NADU,1
Tamil Nadu,Manapparai,2021,33,TAMIL NADU,1
Madhya Pradesh,Naigarhi,2021,23,MADHYA PRADESH,1
Assam,Bokolia,2021,18,ASSAM,1
Andhra Pradesh,Keesara,2021,28,ANDHRA PRADESH,1
Gujarat,Tarapur,2021,24,GUJARAT,1
Uttarakhand,Rishikesh,2021,5,UTTARAKHAND,1
Maharashtra,Sangvi,2021,27,MAHARASHTRA,1
Gujarat,Palitana,2021,24,GUJARAT,1
Tamil Nadu,Kanathur,2021,33,TAMIL NADU,1
Uttar Pradesh,Dudhi,2021,9,UTTAR PRADESH,1
Bihar,Masaurhi,2021,10,BIHAR,1
Punjab,Machhiwara,2021,3,PUNJAB,1
Punjab,Zirakpur,2021,3,PUNJAB,1
Madhya Pradesh,Gohad,2021,23,MADHYA PRADESH,1
Gujarat,Karadva,2021,24,GUJARAT,1
Mizoram,Bairabi,2021,15,MIZORAM,1
Madhya Pradesh,Karera,2021,23,MADHYA PRADESH,1
Tamil Nadu,Ayapakkam,2021,33,TAMIL NADU,1
Rajasthan,Chaupasani Charnan,2021,8,RAJASTHAN,1
Tamil Nadu,Kanam,2021,33,TAMIL NADU,1
Maharashtra,Babulkheda,2021,27,MAHARASHTRA,1
Tamil Nadu,Anjugrammam,2021,33,TAMIL NADU,1
Manipur,Wangjing-Lamding,2021,14,MANIPUR,1
West Bengal,Balurghat,2021,19,WEST BENGAL,1
Haryana,Nawada Fatehpur,2021,6,HARYANA,1
Uttar Pradesh,Khiwai,2021,9,UTTAR PRADESH,1
Maharashtra,Dhayri,2021,27,MAHARASHTRA,1
Maharashtra,Manjari Khurd,2021,27,MAHARASHTRA,1
Haryana,Hisar,2021,6,HARYANA,1
Haryana,Ellenabad,2021,6,HARYANA,1
Madhya Pradesh,Bhander,2021,23,MADHYA PRADESH,1
Delhi,NDMC,2021,7,DELHI,1
Andhra Pradesh,Gorantla (Part),2021,28,ANDHRA PRADESH,1
