ROWID,Country,State LGD Code,State,YearCode,Year,City name,Location name,Number of Monitoring Days,Minimum Concentration of Sulphur Dioxide (SO2) (24-hourly average),Maximum Concentration of Sulphur Dioxide (SO2) (24-hourly average),Concentration of Sulphur Dioxide (SO2) (Annual average)
4438,India,29,Karnataka,2021,"Calendar Year (Jan - Dec), 2021",Chikkamagaluru,,,,,4.0
4439,India,29,Karnataka,2021,"Calendar Year (Jan - Dec), 2021",Chitradurga,,,,,2.0
4440,India,29,Karnataka,2021,"Calendar Year (Jan - Dec), 2021",Devanagere,,,,,10.0
4441,India,29,Karnataka,2021,"Calendar Year (Jan - Dec), 2021",Gadag,,,,,30.0
4442,India,29,Karnataka,2021,"Calendar Year (Jan - Dec), 2021",Gulbarga / Kalaburgi,,,,,13.0
4443,India,29,Karnataka,2021,"Calendar Year (Jan - Dec), 2021",Hassan,,,,,15.0
4444,India,29,Karnataka,2021,"Calendar Year (Jan - Dec), 2021",HubliDharwad,,,,,7.0
4445,India,29,Karnataka,2021,"Calendar Year (Jan - Dec), 2021",Kolar,,,,,33.0
4446,India,29,Karnataka,2021,"Calendar Year (Jan - Dec), 2021",Koppal,,,,,13.0
4447,India,29,Karnataka,2021,"Calendar Year (Jan - Dec), 2021",Madikeri,,,,,15.0
4448,India,29,Karnataka,2021,"Calendar Year (Jan - Dec), 2021",Mandya,,,,,2.0
4449,India,29,Karnataka,2021,"Calendar Year (Jan - Dec), 2021",Mangalore,,,,,19.0
4450,India,29,Karnataka,2021,"Calendar Year (Jan - Dec), 2021",Mysore,,,,,4.0
4451,India,29,Karnataka,2021,"Calendar Year (Jan - Dec), 2021",Raichur,,,,,7.0
4452,India,29,Karnataka,2021,"Calendar Year (Jan - Dec), 2021",Ramanagara,,,,,18.0
4453,India,29,Karnataka,2021,"Calendar Year (Jan - Dec), 2021",Shimaga / Shivamogga,,,,,3.0
4454,India,29,Karnataka,2021,"Calendar Year (Jan - Dec), 2021",Tumkuru,,,,,2.0
4455,India,29,Karnataka,2021,"Calendar Year (Jan - Dec), 2021",Udupi,,,,,19.0
4456,India,29,Karnataka,2021,"Calendar Year (Jan - Dec), 2021",Yadgir,,,,,12.0
4457,India,30,Goa,2013,"Calendar Year (Jan - Dec), 2013",Amona,"Amona, Bicholim",98.0,4.0,12.0,7.0
4458,India,30,Goa,2013,"Calendar Year (Jan - Dec), 2013",Assanora,"Assanora Junction, Bardez Taluka",98.0,5.0,10.0,7.0
4459,India,30,Goa,2013,"Calendar Year (Jan - Dec), 2013",Bicholim,Bicholim Taluk,100.0,5.0,9.0,7.0
4460,India,30,Goa,2013,"Calendar Year (Jan - Dec), 2013",Codli,"Codli Tisk, Ponda",99.0,4.0,13.0,7.0
4461,India,30,Goa,2013,"Calendar Year (Jan - Dec), 2013",Curchorem,"Curchorem, Sanvordem, Quepem",97.0,4.0,14.0,7.0
4462,India,30,Goa,2013,"Calendar Year (Jan - Dec), 2013",Honda,"Honda Junction, Sattari",98.0,5.0,13.0,7.0
4463,India,30,Goa,2013,"Calendar Year (Jan - Dec), 2013",Kundaim,Kundaim Industrial Estate,100.0,4.0,9.0,7.0
4464,India,30,Goa,2013,"Calendar Year (Jan - Dec), 2013",Mapusa,Mapusa town,100.0,7.0,12.0,10.0
4465,India,30,Goa,2013,"Calendar Year (Jan - Dec), 2013",Margao,Margao Town,101.0,4.0,8.0,6.0
4466,India,30,Goa,2013,"Calendar Year (Jan - Dec), 2013",Marmagao,"Fire Brigade Station, Port Trust",104.0,4.0,8.0,6.0
4467,India,30,Goa,2013,"Calendar Year (Jan - Dec), 2013",Panaji,"Old GSPCB premises, Patto",96.0,2.0,18.0,7.0
4468,India,30,Goa,2013,"Calendar Year (Jan - Dec), 2013",Ponda,Ponda Town,101.0,4.0,8.0,6.0
4469,India,30,Goa,2013,"Calendar Year (Jan - Dec), 2013",Sanguem,"Near Railway Station at Kalem, Sanguem",98.0,4.0,13.0,7.0
4470,India,30,Goa,2013,"Calendar Year (Jan - Dec), 2013",Tilamol,"Quepem, Tilamol",97.0,4.0,14.0,7.0
4471,India,30,Goa,2013,"Calendar Year (Jan - Dec), 2013",Usgao,"Usgao Plae, Junction, Ponda",98.0,5.0,9.0,6.0
4472,India,30,Goa,2013,"Calendar Year (Jan - Dec), 2013",Vasco,"Fuse Call Office, Mormugao",100.0,2.0,21.0,7.0
4473,India,30,Goa,2014,"Calendar Year (Jan - Dec), 2014",Amona,"Amona, Bicholim",105.0,4.0,14.0,5.0
4474,India,30,Goa,2014,"Calendar Year (Jan - Dec), 2014",Assanora,"Assanora Junction, Bardez Taluka",105.0,4.0,14.0,5.0
4475,India,30,Goa,2014,"Calendar Year (Jan - Dec), 2014",Bicholim,Bicholim Taluk,105.0,4.0,13.0,5.0
4476,India,30,Goa,2014,"Calendar Year (Jan - Dec), 2014",Codli,"Codli Tisk, Ponda",105.0,4.0,13.0,5.0
4477,India,30,Goa,2014,"Calendar Year (Jan - Dec), 2014",cuncolim,cuncolim,47.0,4.0,12.0,4.0
4478,India,30,Goa,2014,"Calendar Year (Jan - Dec), 2014",Curchorem,"Curchorem, Sanvordem, Quepem",105.0,4.0,14.0,5.0
4479,India,30,Goa,2014,"Calendar Year (Jan - Dec), 2014",Honda,"Honda Junction, Sattari",105.0,4.0,14.0,5.0
4480,India,30,Goa,2014,"Calendar Year (Jan - Dec), 2014",Kundaim,Kundaim Industrial Estate,105.0,4.0,14.0,5.0
4481,India,30,Goa,2014,"Calendar Year (Jan - Dec), 2014",Mapusa,Mapusa town,104.0,7.0,10.0,9.0
4482,India,30,Goa,2014,"Calendar Year (Jan - Dec), 2014",Margao,Margao Town,105.0,4.0,14.0,5.0
4483,India,30,Goa,2014,"Calendar Year (Jan - Dec), 2014",Marmagao,"Fire Brigade Station, Port Trust",25.0,2.0,6.0,3.0
4484,India,30,Goa,2014,"Calendar Year (Jan - Dec), 2014",Panaji,"Old GSPCB premises, Patto",41.0,2.0,7.0,3.0
4485,India,30,Goa,2014,"Calendar Year (Jan - Dec), 2014",Ponda,Ponda Town,105.0,3.0,13.0,5.0
4486,India,30,Goa,2014,"Calendar Year (Jan - Dec), 2014",Sanguem,"Near Railway Station at Kalem, Sanguem",105.0,4.0,13.0,5.0
4487,India,30,Goa,2014,"Calendar Year (Jan - Dec), 2014",Tilamol,"Quepem, Tilamol",105.0,4.0,14.0,5.0
4488,India,30,Goa,2014,"Calendar Year (Jan - Dec), 2014",Usgao,"Usgao Plae, Junction, Ponda",105.0,4.0,14.0,5.0
4489,India,30,Goa,2014,"Calendar Year (Jan - Dec), 2014",Vasco,"Fuse Call Office, Mormugao",42.0,2.0,8.0,3.0
4490,India,30,Goa,2015,"Calendar Year (Jan - Dec), 2015",Amona,"Amona, Bicholim",103.0,2.0,5.0,4.0
4491,India,30,Goa,2015,"Calendar Year (Jan - Dec), 2015",Assanora,"Assanora Junction, Bardez Taluka",103.0,2.0,6.0,4.0
4492,India,30,Goa,2015,"Calendar Year (Jan - Dec), 2015",Bicholim,Bicholim Taluk,103.0,2.0,5.0,4.0
4493,India,30,Goa,2015,"Calendar Year (Jan - Dec), 2015",Codli,"Codli Tisk, Ponda",103.0,2.0,5.0,4.0
4494,India,30,Goa,2015,"Calendar Year (Jan - Dec), 2015",cuncolim,cuncolim,103.0,2.0,5.0,4.0
4495,India,30,Goa,2015,"Calendar Year (Jan - Dec), 2015",Curchorem,"Curchorem, Sanvordem, Quepem",103.0,2.0,5.0,4.0
4496,India,30,Goa,2015,"Calendar Year (Jan - Dec), 2015",Honda,"Honda Junction, Sattari",103.0,2.0,6.0,4.0
4497,India,30,Goa,2015,"Calendar Year (Jan - Dec), 2015",Kundaim,Kundaim Industrial Estate,103.0,2.0,5.0,4.0
4498,India,30,Goa,2015,"Calendar Year (Jan - Dec), 2015",Mapusa,Mapusa town,105.0,2.0,15.0,7.0
4499,India,30,Goa,2015,"Calendar Year (Jan - Dec), 2015",Margao,Margao Town,103.0,2.0,5.0,4.0
4500,India,30,Goa,2015,"Calendar Year (Jan - Dec), 2015",Marmagao,"Fire Brigade Station, Port Trust",89.0,2.0,29.0,6.0
4501,India,30,Goa,2015,"Calendar Year (Jan - Dec), 2015",Panaji,"Old GSPCB premises, Patto",98.0,2.0,28.0,5.0
4502,India,30,Goa,2015,"Calendar Year (Jan - Dec), 2015",Ponda,Ponda Town,103.0,2.0,5.0,4.0
4503,India,30,Goa,2015,"Calendar Year (Jan - Dec), 2015",Sanguem,"Near Railway Station at Kalem, Sanguem",103.0,2.0,5.0,4.0
4504,India,30,Goa,2015,"Calendar Year (Jan - Dec), 2015",Tilamol,"Quepem, Tilamol",103.0,2.0,15.0,4.0
4505,India,30,Goa,2015,"Calendar Year (Jan - Dec), 2015",Usgao,"Usgao Plae, Junction, Ponda",103.0,2.0,5.0,4.0
4506,India,30,Goa,2015,"Calendar Year (Jan - Dec), 2015",Vasco,"Fuse Call Office, Mormugao",99.0,2.0,18.0,6.0
4507,India,30,Goa,2016,"Calendar Year (Jan - Dec), 2016",Amona,"Amona, Bicholim",92.0,2.0,10.0,5.0
4508,India,30,Goa,2016,"Calendar Year (Jan - Dec), 2016",Assanora,"Assanora Junction, Bardez",92.0,2.0,10.0,5.0
4509,India,30,Goa,2016,"Calendar Year (Jan - Dec), 2016",Bicholim,Bicholim,92.0,2.0,14.0,5.0
4510,India,30,Goa,2016,"Calendar Year (Jan - Dec), 2016",Codli,"Codli Tisk, Ponda, Sanguem",92.0,2.0,10.0,5.0
4511,India,30,Goa,2016,"Calendar Year (Jan - Dec), 2016",Cuncolim,Cuncolim,101.0,4.0,20.0,10.0
4512,India,30,Goa,2016,"Calendar Year (Jan - Dec), 2016",Curchorem,"Curchorem, Sanvordem, Quepem",99.0,4.0,10.0,6.0
4513,India,30,Goa,2016,"Calendar Year (Jan - Dec), 2016",Honda,"Honda Junction, Sattari",92.0,2.0,10.0,5.0
4514,India,30,Goa,2016,"Calendar Year (Jan - Dec), 2016",Kundaim,Kundaim Industrial Estate,101.0,2.0,10.0,5.0
4515,India,30,Goa,2016,"Calendar Year (Jan - Dec), 2016",Mapusa,Mapusa town,91.0,2.0,23.0,3.0
4516,India,30,Goa,2016,"Calendar Year (Jan - Dec), 2016",Margao,Margao Town,92.0,2.0,15.0,5.0
4517,India,30,Goa,2016,"Calendar Year (Jan - Dec), 2016",Mormugao,"Fire Brigade Station, Port Trust",92.0,2.0,33.0,5.0
4518,India,30,Goa,2016,"Calendar Year (Jan - Dec), 2016",Panaji,"Old GSPCB premises, Patto",90.0,2.0,13.0,4.0
4519,India,30,Goa,2016,"Calendar Year (Jan - Dec), 2016",Ponda,Ponda Town,92.0,2.0,14.0,5.0
4520,India,30,Goa,2016,"Calendar Year (Jan - Dec), 2016",Sanguem,"Near Railway Station at Kalem, Sanguem",102.0,4.0,10.0,6.0
4521,India,30,Goa,2016,"Calendar Year (Jan - Dec), 2016",Tilamol,"Quepem, Tilamol",98.0,4.0,13.0,6.0
4522,India,30,Goa,2016,"Calendar Year (Jan - Dec), 2016",Tuem,Tuem,94.0,2.0,9.0,4.0
4523,India,30,Goa,2016,"Calendar Year (Jan - Dec), 2016",Usgao,"Usgao Plae, Junction, Ponda",84.0,2.0,10.0,5.0
4524,India,30,Goa,2016,"Calendar Year (Jan - Dec), 2016",Vasco,"Fuse Call Office, Mormugao",79.0,2.0,24.0,5.0
4525,India,30,Goa,2017,"Calendar Year (Jan - Dec), 2017",Mapusa,Mapusa town,40.0,2.0,17.0,4.0
4526,India,30,Goa,2017,"Calendar Year (Jan - Dec), 2017",Margao,Margao Town,105.0,4.0,13.0,8.0
4527,India,30,Goa,2017,"Calendar Year (Jan - Dec), 2017",Mormugao,"Fire Brigade Station, Port Trust",7.0,2.0,6.0,4.0
4528,India,30,Goa,2017,"Calendar Year (Jan - Dec), 2017",Panaji,"Old GSPCB premises, Patto",88.0,2.0,15.0,4.0
4529,India,30,Goa,2017,"Calendar Year (Jan - Dec), 2017",Ponda,Ponda Town,105.0,4.0,14.0,8.0
4530,India,30,Goa,2017,"Calendar Year (Jan - Dec), 2017",Sanguem,"Near Railway Station at Kalem, Sanguem",103.0,4.0,9.0,7.0
4531,India,30,Goa,2017,"Calendar Year (Jan - Dec), 2017",Tilamol,"Quepem, Tilamol",104.0,4.0,9.0,7.0
4532,India,30,Goa,2017,"Calendar Year (Jan - Dec), 2017",Tuem,Tuem,105.0,3.0,14.0,9.0
4533,India,30,Goa,2017,"Calendar Year (Jan - Dec), 2017",Usgao,"Usgao Plae, Junction, Ponda",104.0,3.0,12.0,8.0
4534,India,30,Goa,2017,"Calendar Year (Jan - Dec), 2017",Vasco,"AZL Behrampura, Ahmadabad",96.0,9.0,21.0,14.0
4535,India,30,Goa,2017,"Calendar Year (Jan - Dec), 2017",Vasco,"Bhagavathi Estate, Keval Kanta Road, Rakhiyal",87.0,9.0,18.0,13.0
4536,India,30,Goa,2017,"Calendar Year (Jan - Dec), 2017",Vasco,Cadilla Bridge Narol,104.0,10.0,24.0,14.0
4537,India,30,Goa,2017,"Calendar Year (Jan - Dec), 2017",Vasco,"Dyno Wash,27 Ilaben Estate",105.0,7.0,24.0,15.0
4538,India,30,Goa,2017,"Calendar Year (Jan - Dec), 2017",Vasco,"Fuse Call Office, Mormugao",89.0,2.0,12.0,4.0
4539,India,30,Goa,2017,"Calendar Year (Jan - Dec), 2017",Vasco,L.D. Engg. College,105.0,9.0,19.0,13.0
4540,India,30,Goa,2017,"Calendar Year (Jan - Dec), 2017",Vasco,"Naroda, G.I.D.C., Ahmadabad",89.0,10.0,17.0,14.0
4541,India,30,Goa,2017,"Calendar Year (Jan - Dec), 2017",Vasco,"R.C. Technical High School, Mirzapur",95.0,9.0,19.0,14.0
4542,India,30,Goa,2017,"Calendar Year (Jan - Dec), 2017",Vasco,"Shardaben Hospital, Saraspur",96.0,9.0,19.0,13.0
4543,India,30,Goa,2018,"Calendar Year (Jan - Dec), 2018",Amona,"Amona, Bicholim",63.0,6.0,10.0,8.0
4544,India,30,Goa,2018,"Calendar Year (Jan - Dec), 2018",Assanora,"Assanora Junction, Bardez",65.0,4.0,12.0,8.0
4545,India,30,Goa,2018,"Calendar Year (Jan - Dec), 2018",Bicholim,Bicholim,64.0,5.0,10.0,7.0
4546,India,30,Goa,2018,"Calendar Year (Jan - Dec), 2018",Codli,"Codli Tisk, Ponda, Sanguem",62.0,4.0,11.0,8.0
4547,India,30,Goa,2018,"Calendar Year (Jan - Dec), 2018",Cuncolim,Cuncolim,50.0,7.0,17.0,11.0
4548,India,30,Goa,2018,"Calendar Year (Jan - Dec), 2018",Curchorem,"Curchorem, Sanvordem, Quepem",71.0,6.0,13.0,9.0
4549,India,30,Goa,2018,"Calendar Year (Jan - Dec), 2018",Honda,"Honda Junction, Sattari",64.0,5.0,10.0,8.0
4550,India,30,Goa,2018,"Calendar Year (Jan - Dec), 2018",Kundaim,Kundaim Industrial Estate,66.0,5.0,12.0,8.0
4551,India,30,Goa,2018,"Calendar Year (Jan - Dec), 2018",Mapusa,Mapusa town,80.0,2.0,20.0,4.0
4552,India,30,Goa,2018,"Calendar Year (Jan - Dec), 2018",Margao,Margao Town,64.0,5.0,9.0,7.0
4553,India,30,Goa,2018,"Calendar Year (Jan - Dec), 2018",Mormugao,"Fire Brigade Station, Port Trust",62.0,2.0,18.0,5.0
4554,India,30,Goa,2018,"Calendar Year (Jan - Dec), 2018",Panaji,"Old GSPCB premises, Patto",69.0,2.0,20.0,6.0
4555,India,30,Goa,2018,"Calendar Year (Jan - Dec), 2018",Ponda,Ponda Town,56.0,5.0,11.0,8.0
4556,India,30,Goa,2018,"Calendar Year (Jan - Dec), 2018",Sanguem,"Near Railway Station at Kalem, Sanguem",66.0,5.0,15.0,9.0
4557,India,30,Goa,2018,"Calendar Year (Jan - Dec), 2018",Tilamol,"Quepem, Tilamol",51.0,6.0,12.0,9.0
4558,India,30,Goa,2018,"Calendar Year (Jan - Dec), 2018",Tuem,Tuem Industrial Estate,64.0,5.0,11.0,8.0
4559,India,30,Goa,2018,"Calendar Year (Jan - Dec), 2018",Usgao,"Usgao Plae, Junction, Ponda",64.0,5.0,11.0,7.0
4560,India,30,Goa,2018,"Calendar Year (Jan - Dec), 2018",Vasco,"Fuse Call Office, Mormugao",85.0,2.0,17.0,5.0
4561,India,30,Goa,2019,"Calendar Year (Jan - Dec), 2019",Amona,"Amona, Bicholim",105.0,9.0,12.0,11.0
4562,India,30,Goa,2019,"Calendar Year (Jan - Dec), 2019",Assanora,"Assanora Junction, Bardez",104.0,9.0,12.0,11.0
4563,India,30,Goa,2019,"Calendar Year (Jan - Dec), 2019",Bicholim,Bicholim,103.0,9.0,12.0,11.0
4564,India,30,Goa,2019,"Calendar Year (Jan - Dec), 2019",Codli,"Codli Tisk, Ponda, Sanguem",103.0,9.0,12.0,10.0
4565,India,30,Goa,2019,"Calendar Year (Jan - Dec), 2019",Cuncolim,Cuncolim,102.0,9.0,13.0,11.0
4566,India,30,Goa,2019,"Calendar Year (Jan - Dec), 2019",Honda,"Honda Junction, Sattari",104.0,9.0,12.0,11.0
4567,India,30,Goa,2019,"Calendar Year (Jan - Dec), 2019",Kundaim,Kundaim Industrial Estate,104.0,9.0,13.0,11.0
4568,India,30,Goa,2019,"Calendar Year (Jan - Dec), 2019",Mapusa,Mapusa town,90.0,2.0,7.0,3.0
4569,India,30,Goa,2019,"Calendar Year (Jan - Dec), 2019",Margao,Margao Town,102.0,9.0,13.0,11.0
4570,India,30,Goa,2019,"Calendar Year (Jan - Dec), 2019",Mormugao,"Fire Brigade Station, Port Trust",68.0,2.0,8.0,3.0
4571,India,30,Goa,2019,"Calendar Year (Jan - Dec), 2019",Panaji,"Old GSPCB premises, Patto",77.0,2.0,17.0,3.0
4572,India,30,Goa,2019,"Calendar Year (Jan - Dec), 2019",Ponda,Ponda Town,105.0,9.0,12.0,11.0
4573,India,30,Goa,2019,"Calendar Year (Jan - Dec), 2019",Sanguem,"Near Railway Station at Kalem, Sanguem",103.0,9.0,12.0,11.0
4574,India,30,Goa,2019,"Calendar Year (Jan - Dec), 2019",Tilamol,"Quepem, Tilamol",102.0,10.0,13.0,11.0
4575,India,30,Goa,2019,"Calendar Year (Jan - Dec), 2019",Tuem,Tuem Industrial Estate,104.0,9.0,13.0,11.0
4576,India,30,Goa,2019,"Calendar Year (Jan - Dec), 2019",Usgao,"Usgao Plae, Junction, Ponda",96.0,9.0,12.0,11.0
4577,India,30,Goa,2019,"Calendar Year (Jan - Dec), 2019",Vasco,"Fuse Call Office, Mormugao",88.0,2.0,11.0,3.0
4578,India,30,Goa,2020,"Calendar Year (Jan - Dec), 2020",Amona,"Amona, Bicholim",,6.0,11.0,8.0
4579,India,30,Goa,2020,"Calendar Year (Jan - Dec), 2020",Assanora,"Assanora Junction, Bardez",,6.0,11.0,9.0
4580,India,30,Goa,2020,"Calendar Year (Jan - Dec), 2020",Bicholim,Bicholim,,6.0,11.0,9.0
4581,India,30,Goa,2020,"Calendar Year (Jan - Dec), 2020",Codli,"Codli Tisk, Ponda, Sanguem",,6.0,11.0,8.0
4582,India,30,Goa,2020,"Calendar Year (Jan - Dec), 2020",Cuncolim,Cuncolim,,5.0,12.0,9.0
4583,India,30,Goa,2020,"Calendar Year (Jan - Dec), 2020",Honda,"Honda Junction, Sattari",,5.0,11.0,9.0
4584,India,30,Goa,2020,"Calendar Year (Jan - Dec), 2020",Kundaim,Kundaim Industrial Estate,,6.0,11.0,9.0
4585,India,30,Goa,2020,"Calendar Year (Jan - Dec), 2020",Mapusa,Mapusa town,,2.0,7.0,2.0
4586,India,30,Goa,2020,"Calendar Year (Jan - Dec), 2020",Margao,Margao Town,,6.0,11.0,8.0
4587,India,30,Goa,2020,"Calendar Year (Jan - Dec), 2020",Mormugao,"MPT Quarters Baina (earlier Fire Brigade Station, Port Trust)",,2.0,5.0,2.0
4588,India,30,Goa,2020,"Calendar Year (Jan - Dec), 2020",Panaji,"Old GSPCB premises, Patto",,2.0,4.0,2.0
4589,India,30,Goa,2020,"Calendar Year (Jan - Dec), 2020",Ponda,Ponda Town,,6.0,11.0,8.0
4590,India,30,Goa,2020,"Calendar Year (Jan - Dec), 2020",Sanguem,"Near Railway Station at Kalem, Sanguem",,5.0,11.0,8.0
4591,India,30,Goa,2020,"Calendar Year (Jan - Dec), 2020",Tilamol,"Quepem, Tilamol",,6.0,11.0,9.0
4592,India,30,Goa,2020,"Calendar Year (Jan - Dec), 2020",Tuem,Tuem Industrial Estate,,6.0,11.0,8.0
4593,India,30,Goa,2020,"Calendar Year (Jan - Dec), 2020",Usgao,"Usgao Plae, Junction, Ponda",,6.0,11.0,9.0
4594,India,30,Goa,2020,"Calendar Year (Jan - Dec), 2020",Vasco,"Fuse Call Office, Mormugao",,2.0,10.0,2.0
4595,India,30,Goa,2021,"Calendar Year (Jan - Dec), 2021",Amona,,,,,7.0
4596,India,30,Goa,2021,"Calendar Year (Jan - Dec), 2021",Assanora,,,,,7.0
4597,India,30,Goa,2021,"Calendar Year (Jan - Dec), 2021",Bicholim,,,,,8.0
4598,India,30,Goa,2021,"Calendar Year (Jan - Dec), 2021",Codli,,,,,7.0
4599,India,30,Goa,2021,"Calendar Year (Jan - Dec), 2021",Cuncolim,,,,,6.0
4600,India,30,Goa,2021,"Calendar Year (Jan - Dec), 2021",Honda,,,,,7.0
4601,India,30,Goa,2021,"Calendar Year (Jan - Dec), 2021",Kundaim,,,,,7.0
4602,India,30,Goa,2021,"Calendar Year (Jan - Dec), 2021",Mapusa,,,,,2.0
4603,India,30,Goa,2021,"Calendar Year (Jan - Dec), 2021",Margao,,,,,7.0
4604,India,30,Goa,2021,"Calendar Year (Jan - Dec), 2021",Panaji,,,,,2.0
4605,India,30,Goa,2021,"Calendar Year (Jan - Dec), 2021",Ponda,,,,,8.0
4606,India,30,Goa,2021,"Calendar Year (Jan - Dec), 2021",Sanguem,,,,,7.0
4607,India,30,Goa,2021,"Calendar Year (Jan - Dec), 2021",Tilamol,,,,,7.0
4608,India,30,Goa,2021,"Calendar Year (Jan - Dec), 2021",Tuem,,,,,7.0
4609,India,30,Goa,2021,"Calendar Year (Jan - Dec), 2021",UsgaoPale,,,,,8.0
4610,India,30,Goa,2021,"Calendar Year (Jan - Dec), 2021",Vasco,,,,,2.0
4611,India,32,Kerala,2013,"Calendar Year (Jan - Dec), 2013",Alappuzha,"DC Mills, Pathirappally",117.0,2.0,2.0,2.0
4612,India,32,Kerala,2013,"Calendar Year (Jan - Dec), 2013",Alappuzha,"District Office, Alissery Road",118.0,2.0,2.0,2.0
4613,India,32,Kerala,2013,"Calendar Year (Jan - Dec), 2013",Alappuzha,"Eloor I, FACT, Ambalamughal",108.0,2.0,3.0,2.0
4614,India,32,Kerala,2013,"Calendar Year (Jan - Dec), 2013",Alappuzha,Eloor II,108.0,2.0,3.0,2.0
4615,India,32,Kerala,2013,"Calendar Year (Jan - Dec), 2013",Alappuzha,Irumpanam,106.0,2.0,7.0,2.0
4616,India,32,Kerala,2013,"Calendar Year (Jan - Dec), 2013",Kochi,Ernakulum South,107.0,2.0,10.0,2.0
4617,India,32,Kerala,2013,"Calendar Year (Jan - Dec), 2013",Kochi,KALAMASSERY / CSIR Complex,109.0,2.0,11.0,2.0
4618,India,32,Kerala,2013,"Calendar Year (Jan - Dec), 2013",Kochi,MG Road Bank Ernakulum,107.0,2.0,9.0,2.0
4619,India,32,Kerala,2013,"Calendar Year (Jan - Dec), 2013",Kochi,VYTTILA,109.0,2.0,18.0,2.0
4620,India,32,Kerala,2013,"Calendar Year (Jan - Dec), 2013",Kollam,KMML Chavara,117.0,3.0,8.0,5.0
4621,India,32,Kerala,2013,"Calendar Year (Jan - Dec), 2013",Kollam,"KSPCB, District Office, Kadappakada",117.0,2.0,5.0,3.0
4622,India,32,Kerala,2013,"Calendar Year (Jan - Dec), 2013",Kottayam,Kottayam,117.0,5.0,10.0,7.0
4623,India,32,Kerala,2013,"Calendar Year (Jan - Dec), 2013",Kottayam,Vadavathoor,115.0,5.0,10.0,7.0
4624,India,32,Kerala,2013,"Calendar Year (Jan - Dec), 2013",Kozhikode,Kozhikode City,113.0,2.0,2.0,2.0
4625,India,32,Kerala,2013,"Calendar Year (Jan - Dec), 2013",Kozhikode,Nallalam,114.0,2.0,2.0,2.0
4626,India,32,Kerala,2013,"Calendar Year (Jan - Dec), 2013",Malapuram,"Kakkanchery, Sijmak oils",120.0,2.0,2.0,2.0
4627,India,32,Kerala,2013,"Calendar Year (Jan - Dec), 2013",Palakkad,SEPR Refractories India Ltd.,111.0,2.0,12.0,3.0
4628,India,32,Kerala,2013,"Calendar Year (Jan - Dec), 2013",Pathanamitta,"KSPCB, Makkamkunnu",120.0,2.0,2.0,2.0
4629,India,32,Kerala,2013,"Calendar Year (Jan - Dec), 2013",Thiruvananthapuram,"Hamidia Road, MP Hastshilp Vikas Nigam",46.0,2.0,9.0,2.0
4630,India,32,Kerala,2013,"Calendar Year (Jan - Dec), 2013",Thiruvananthapuram,PETTAH / Sasthamangalam,103.0,6.0,8.0,7.0
4631,India,32,Kerala,2013,"Calendar Year (Jan - Dec), 2013",Thiruvananthapuram,SMV School,104.0,6.0,8.0,7.0
4632,India,32,Kerala,2013,"Calendar Year (Jan - Dec), 2013",Thiruvananthapuram,VELI / HiTech Chackai,104.0,7.0,20.0,17.0
4633,India,32,Kerala,2013,"Calendar Year (Jan - Dec), 2013",Thissur,"KSPCB, District Office, Poonkunnam",117.0,2.0,2.0,2.0
4634,India,32,Kerala,2013,"Calendar Year (Jan - Dec), 2013",Wayanad,PRS Hospital/COSMO,106.0,6.0,11.0,7.0
4635,India,32,Kerala,2013,"Calendar Year (Jan - Dec), 2013",Wayanad,Sulthan Bathery,115.0,2.0,5.0,2.0
4636,India,32,Kerala,2014,"Calendar Year (Jan - Dec), 2014",Alappuzha,"DC Mills, Pathirappally",120.0,2.0,8.0,5.0
4637,India,32,Kerala,2014,"Calendar Year (Jan - Dec), 2014",Alappuzha,"District Office, Alissery Road",121.0,2.0,7.0,5.0
4638,India,32,Kerala,2014,"Calendar Year (Jan - Dec), 2014",Kochi,"Eloor I, FACT, Ambalamughal",119.0,2.0,2.0,2.0
4639,India,32,Kerala,2014,"Calendar Year (Jan - Dec), 2014",Kochi,Eloor II,119.0,2.0,2.0,2.0
4640,India,32,Kerala,2014,"Calendar Year (Jan - Dec), 2014",Kochi,Ernakulum South,113.0,2.0,16.0,2.0
4641,India,32,Kerala,2014,"Calendar Year (Jan - Dec), 2014",Kochi,Irumpanam,108.0,2.0,18.0,3.0
4642,India,32,Kerala,2014,"Calendar Year (Jan - Dec), 2014",Kochi,KALAMASSERY / CSIR Complex,115.0,2.0,15.0,2.0
4643,India,32,Kerala,2014,"Calendar Year (Jan - Dec), 2014",Kochi,MG Road Bank Ernakulum,101.0,2.0,17.0,3.0
4644,India,32,Kerala,2014,"Calendar Year (Jan - Dec), 2014",Kochi,VYTTILA,110.0,2.0,19.0,3.0
4645,India,32,Kerala,2014,"Calendar Year (Jan - Dec), 2014",Kollam,KMML Chavara,120.0,2.0,8.0,5.0
4646,India,32,Kerala,2014,"Calendar Year (Jan - Dec), 2014",Kollam,"KSPCB, District Office, Kadappakada",120.0,2.0,5.0,4.0
4647,India,32,Kerala,2014,"Calendar Year (Jan - Dec), 2014",Kottayam,Kottayam,120.0,4.0,9.0,6.0
4648,India,32,Kerala,2014,"Calendar Year (Jan - Dec), 2014",Kottayam,Vadavathoor,120.0,5.0,9.0,6.0
4649,India,32,Kerala,2014,"Calendar Year (Jan - Dec), 2014",Kozhikode,Kozhikode City,120.0,2.0,2.0,2.0
