ROWID,Country,State lgd code,State,Yearcode,Year,Monthcode,Month,Calendardaycode,Calendar day,City,Quality of air,Index value of air
9356,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201211,2020-12-11,Bolpur,,
9357,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201211,2020-12-11,Chinsura,,
9358,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201211,2020-12-11,Coochbihar,,
9359,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201211,2020-12-11,Dankuni,,
9360,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201211,2020-12-11,Darjeeling,Satisfactory,69
9361,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201211,2020-12-11,Ghatal,Moderate,113
9362,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201211,2020-12-11,Jalpaiguri,,
9363,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201211,2020-12-11,Kalyani,Satisfactory,76
9364,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201211,2020-12-11,Kharagpur,,
9365,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201211,2020-12-11,Krishnanagar,,
9366,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201211,2020-12-11,Malda,,
9367,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201211,2020-12-11,Medinipur,Moderate,143
9368,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201211,2020-12-11,Purulia,,
9369,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201211,2020-12-11,Raigunj,,
9370,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201211,2020-12-11,Rampurhat,,
9371,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201211,2020-12-11,Ranaghat,Satisfactory,74
9372,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201211,2020-12-11,Raniganj,,
9373,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201211,2020-12-11,Rishra,,
9374,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201211,2020-12-11,Sankrail,Moderate,139
9375,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201211,2020-12-11,Suri,,
9376,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201211,2020-12-11,Tamluk,,
9377,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201211,2020-12-11,Tribeni,Satisfactory,69
9378,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201211,2020-12-11,Uluberia,,
9379,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Amtala,,
9380,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Baharampur,Satisfactory,73
9381,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Balurghat,,
9382,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Bankura,Satisfactory,81
9383,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Barasat,,
9384,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Bardhaman,Satisfactory,84
9385,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Barrckpore,,
9386,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Baruipur,,
9387,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Bolpur,,
9388,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Chinsura,Satisfactory,65
9389,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Coochbihar,,
9390,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Dankuni,Satisfactory,72
9391,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Darjeeling,,
9392,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Ghatal,,
9393,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Jalpaiguri,Moderate,108
9394,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Kalyani,,
9395,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Kharagpur,Moderate,124
9396,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Krishnanagar,,
9397,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Malda,,
9398,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Medinipur,,
9399,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Purulia,Satisfactory,80
9400,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Raigunj,Moderate,109
9401,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Rampurhat,Satisfactory,82
9402,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Ranaghat,,
9403,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Raniganj,Moderate,105
9404,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Rishra,,
9405,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Sankrail,Moderate,165
9406,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Suri,,
9407,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Tamluk,Moderate,135
9408,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Tribeni,,
9409,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Uluberia,,
9410,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Amtala,,
9411,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Baharampur,,
9412,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Balurghat,,
9413,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Bankura,,
9414,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Barasat,,
9415,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Bardhaman,,
9416,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Barrckpore,,
9417,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Baruipur,Moderate,151
9418,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Bolpur,,
9419,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Chinsura,,
9420,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Coochbihar,Moderate,110
9421,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Dankuni,,
9422,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Darjeeling,,
9423,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Ghatal,,
9424,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Jalpaiguri,,
9425,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Kalyani,,
9426,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Kharagpur,,
9427,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Krishnanagar,,
9428,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Malda,Moderate,121
9429,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Medinipur,,
9430,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Purulia,,
9431,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Raigunj,,
9432,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Rampurhat,,
9433,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Ranaghat,,
9434,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Raniganj,Moderate,105
9435,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Rishra,Satisfactory,80
9436,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Sankrail,,
9437,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Suri,,
9438,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Tamluk,,
9439,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Tribeni,,
9440,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Uluberia,Moderate,112
9441,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Amtala,,
9442,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Baharampur,,
9443,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Balurghat,Moderate,129
9444,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Bankura,Satisfactory,83
9445,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Barasat,,
9446,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Bardhaman,Satisfactory,82
9447,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Barrckpore,,
9448,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Baruipur,,
9449,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Bolpur,,
9450,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Chinsura,,
9451,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Coochbihar,,
9452,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Dankuni,,
9453,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Darjeeling,Satisfactory,68
9454,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Ghatal,Moderate,121
9455,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Jalpaiguri,,
9456,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Kalyani,,
9457,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Kharagpur,,
9458,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Krishnanagar,,
9459,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Malda,,
9460,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Medinipur,Moderate,125
9461,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Purulia,Satisfactory,80
9462,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Raigunj,,
9463,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Rampurhat,Satisfactory,86
9464,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Ranaghat,,
9465,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Raniganj,Moderate,107
9466,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Rishra,,
9467,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Sankrail,Moderate,148
9468,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Suri,,
9469,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Tamluk,,
9470,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Tribeni,,
9471,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Uluberia,,
9472,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Amtala,Moderate,127
9473,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Baharampur,,
9474,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Balurghat,,
9475,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Bankura,,
9476,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Barasat,Satisfactory,78
9477,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Bardhaman,,
9478,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Barrckpore,,
9479,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Baruipur,,
9480,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Bolpur,,
9481,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Chinsura,,
9482,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Coochbihar,,
9483,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Dankuni,,
9484,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Darjeeling,,
9485,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Ghatal,,
9486,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Jalpaiguri,,
9487,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Kalyani,,
9488,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Kharagpur,Moderate,133
9489,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Krishnanagar,Satisfactory,73
9490,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Malda,,
9491,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Medinipur,,
9492,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Purulia,,
9493,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Raigunj,,
9494,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Rampurhat,,
9495,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Ranaghat,,
9496,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Raniganj,,
9497,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Rishra,Satisfactory,87
9498,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Sankrail,Moderate,157
9499,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Suri,,
9500,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Tamluk,,
9501,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Tribeni,,
9502,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Uluberia,,
9503,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201216,2020-12-16,Amtala,,
9504,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201216,2020-12-16,Baharampur,,
9505,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201216,2020-12-16,Balurghat,,
9506,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201216,2020-12-16,Bankura,,
9507,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201216,2020-12-16,Barasat,,
9508,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201216,2020-12-16,Bardhaman,,
9509,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201216,2020-12-16,Barrckpore,Satisfactory,98
9510,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201216,2020-12-16,Baruipur,Moderate,141
9511,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201216,2020-12-16,Bolpur,Satisfactory,81
9512,India,19,West Bengal,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201216,2020-12-16,Chinsura,,
