ROWID,Country,State lgd code,State,Yearcode,Year,Monthcode,Month,Name of the fertilizer used,Required fertilizer quantity,Available fertilizer quantity
9134,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201206,"September, 2012",Muriate of Potash (MOP) or Potassium Chloride,60.00,0.00
9135,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201206,"September, 2012","nitrogen, phosphorus, and potassium",40.00,0.00
9136,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201206,"September, 2012",Triple superphosphate,0.00,0.00
9137,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201206,"September, 2012",UREA,85.00,0.00
9138,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201207,"October, 2012",Diammonium Phosphate,100.00,0.00
9139,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201207,"October, 2012",Monoammonium Phosphate,0.00,0.00
9140,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201207,"October, 2012",Muriate of Potash (MOP) or Potassium Chloride,100.00,0.00
9141,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201207,"October, 2012","nitrogen, phosphorus, and potassium",30.00,0.00
9142,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201207,"October, 2012",Triple superphosphate,0.00,0.00
9143,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201207,"October, 2012",UREA,85.00,0.00
9144,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201208,"November, 2012",Diammonium Phosphate,100.00,500.00
9145,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201208,"November, 2012",Monoammonium Phosphate,0.00,0.00
9146,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201208,"November, 2012",Muriate of Potash (MOP) or Potassium Chloride,70.00,0.00
9147,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201208,"November, 2012","nitrogen, phosphorus, and potassium",35.00,0.00
9148,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201208,"November, 2012",Triple superphosphate,0.00,0.00
9149,India,35,Andaman And Nicobar Islands,2012,"Financial Year (Apr - Mar), 2012",201208,"November, 2012",UREA,70.00,0.00
9150,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013",Diammonium Phosphate,0.00,0.00
9151,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013",Monoammonium Phosphate,0.00,0.00
9152,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013",Muriate of Potash (MOP) or Potassium Chloride,0.00,0.00
9153,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013","nitrogen, phosphorus, and potassium",0.00,0.00
9154,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013",Single super Phosphate,0.00,0.00
9155,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013",Triple superphosphate,0.00,0.00
9156,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201301,"April, 2013",UREA,500.00,0.00
9157,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201302,"May, 2013",Diammonium Phosphate,0.00,0.00
9158,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201302,"May, 2013",Monoammonium Phosphate,0.00,0.00
9159,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201302,"May, 2013",Muriate of Potash (MOP) or Potassium Chloride,0.00,0.00
9160,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201302,"May, 2013","nitrogen, phosphorus, and potassium",0.00,0.00
9161,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201302,"May, 2013",Single super Phosphate,0.00,0.00
9162,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201302,"May, 2013",Triple superphosphate,0.00,0.00
9163,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201302,"May, 2013",UREA,0.00,0.00
9164,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201303,"June, 2013",Diammonium Phosphate,0.00,0.00
9165,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201303,"June, 2013",Monoammonium Phosphate,0.00,0.00
9166,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201303,"June, 2013",Muriate of Potash (MOP) or Potassium Chloride,0.00,0.00
9167,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201303,"June, 2013","nitrogen, phosphorus, and potassium",0.00,0.00
9168,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201303,"June, 2013",Single super Phosphate,0.00,0.00
9169,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201303,"June, 2013",Triple superphosphate,0.00,0.00
9170,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201303,"June, 2013",UREA,0.00,0.00
9171,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201304,"July, 2013",Diammonium Phosphate,500.00,0.00
9172,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201304,"July, 2013",Monoammonium Phosphate,0.00,0.00
9173,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201304,"July, 2013",Muriate of Potash (MOP) or Potassium Chloride,0.00,0.00
9174,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201304,"July, 2013","nitrogen, phosphorus, and potassium",500.00,0.00
9175,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201304,"July, 2013",Single super Phosphate,0.00,0.00
9176,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201304,"July, 2013",Triple superphosphate,0.00,0.00
9177,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201304,"July, 2013",UREA,500.00,0.00
9178,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201305,"August, 2013",Diammonium Phosphate,0.00,0.00
9179,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201305,"August, 2013",Monoammonium Phosphate,0.00,0.00
9180,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201305,"August, 2013",Muriate of Potash (MOP) or Potassium Chloride,0.00,0.00
9181,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201305,"August, 2013","nitrogen, phosphorus, and potassium",0.00,0.00
9182,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201305,"August, 2013",Single super Phosphate,0.00,0.00
9183,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201305,"August, 2013",Triple superphosphate,0.00,0.00
9184,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201305,"August, 2013",UREA,0.00,0.00
9185,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013",Diammonium Phosphate,0.00,0.00
9186,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013",Monoammonium Phosphate,0.00,0.00
9187,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013",Muriate of Potash (MOP) or Potassium Chloride,400.00,0.00
9188,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013","nitrogen, phosphorus, and potassium",0.00,0.00
9189,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013",Single super Phosphate,0.00,0.00
9190,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013",Triple superphosphate,0.00,0.00
9191,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201306,"September, 2013",UREA,0.00,0.00
9192,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201307,"October, 2013",Diammonium Phosphate,0.00,0.00
9193,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201307,"October, 2013",Monoammonium Phosphate,0.00,0.00
9194,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201307,"October, 2013",Muriate of Potash (MOP) or Potassium Chloride,0.00,0.00
9195,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201307,"October, 2013","nitrogen, phosphorus, and potassium",0.00,0.00
9196,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201307,"October, 2013",Triple superphosphate,0.00,0.00
9197,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201307,"October, 2013",UREA,0.00,0.00
9198,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201308,"November, 2013",Diammonium Phosphate,0.00,0.00
9199,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201308,"November, 2013",Monoammonium Phosphate,0.00,0.00
9200,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201308,"November, 2013",Muriate of Potash (MOP) or Potassium Chloride,0.00,0.00
9201,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201308,"November, 2013","nitrogen, phosphorus, and potassium",0.00,0.00
9202,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201308,"November, 2013",Triple superphosphate,0.00,0.00
9203,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201308,"November, 2013",UREA,0.00,0.00
9204,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201309,"December, 2013",Diammonium Phosphate,70.00,500.00
9205,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201309,"December, 2013",Monoammonium Phosphate,0.00,0.00
9206,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201309,"December, 2013",Muriate of Potash (MOP) or Potassium Chloride,50.00,0.00
9207,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201309,"December, 2013","nitrogen, phosphorus, and potassium",45.00,0.00
9208,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201309,"December, 2013",Triple superphosphate,0.00,0.00
9209,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201309,"December, 2013",UREA,50.00,0.00
9210,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201310,"January, 2014",Diammonium Phosphate,0.00,0.00
9211,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201310,"January, 2014",Monoammonium Phosphate,0.00,0.00
9212,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201310,"January, 2014",Muriate of Potash (MOP) or Potassium Chloride,0.00,0.00
9213,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201310,"January, 2014","nitrogen, phosphorus, and potassium",0.00,0.00
9214,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201310,"January, 2014",Triple superphosphate,0.00,0.00
9215,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201310,"January, 2014",UREA,0.00,0.00
9216,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201311,"February, 2014",Diammonium Phosphate,0.00,0.00
9217,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201311,"February, 2014",Monoammonium Phosphate,0.00,0.00
9218,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201311,"February, 2014",Muriate of Potash (MOP) or Potassium Chloride,0.00,0.00
9219,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201311,"February, 2014","nitrogen, phosphorus, and potassium",0.00,0.00
9220,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201311,"February, 2014",Triple superphosphate,0.00,0.00
9221,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201311,"February, 2014",UREA,0.00,0.00
9222,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201312,"March, 2014",Diammonium Phosphate,600.00,0.00
9223,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201312,"March, 2014",Monoammonium Phosphate,0.00,0.00
9224,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201312,"March, 2014",Muriate of Potash (MOP) or Potassium Chloride,0.00,0.00
9225,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201312,"March, 2014","nitrogen, phosphorus, and potassium",0.00,0.00
9226,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201312,"March, 2014",Triple superphosphate,0.00,0.00
9227,India,35,Andaman And Nicobar Islands,2013,"Financial Year (Apr - Mar), 2013",201312,"March, 2014",UREA,0.00,0.00
9228,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201401,"April, 2014",Diammonium Phosphate,0.00,0.00
9229,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201401,"April, 2014",Monoammonium Phosphate,0.00,0.00
9230,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201401,"April, 2014",Muriate of Potash (MOP) or Potassium Chloride,0.00,0.00
9231,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201401,"April, 2014","nitrogen, phosphorus, and potassium",0.00,0.00
9232,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201401,"April, 2014",Single super Phosphate,0.00,0.00
9233,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201401,"April, 2014",Triple superphosphate,0.00,0.00
9234,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201401,"April, 2014",UREA,0.00,0.00
9235,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201402,"May, 2014",Diammonium Phosphate,0.00,0.00
9236,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201402,"May, 2014",Monoammonium Phosphate,0.00,0.00
9237,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201402,"May, 2014",Muriate of Potash (MOP) or Potassium Chloride,0.00,0.00
9238,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201402,"May, 2014","nitrogen, phosphorus, and potassium",0.00,0.00
9239,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201402,"May, 2014",Single super Phosphate,0.00,0.00
9240,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201402,"May, 2014",Triple superphosphate,0.00,0.00
9241,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201402,"May, 2014",UREA,0.00,0.00
9242,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201403,"June, 2014",Diammonium Phosphate,0.00,0.00
9243,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201403,"June, 2014",Monoammonium Phosphate,0.00,0.00
9244,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201403,"June, 2014",Muriate of Potash (MOP) or Potassium Chloride,0.00,0.00
9245,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201403,"June, 2014","nitrogen, phosphorus, and potassium",0.00,0.00
9246,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201403,"June, 2014",Single super Phosphate,0.00,0.00
9247,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201403,"June, 2014",Triple superphosphate,0.00,0.00
9248,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201403,"June, 2014",UREA,0.00,0.00
9249,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201404,"July, 2014",Diammonium Phosphate,0.00,0.00
9250,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201404,"July, 2014",Monoammonium Phosphate,0.00,0.00
9251,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201404,"July, 2014",Muriate of Potash (MOP) or Potassium Chloride,0.00,0.00
9252,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201404,"July, 2014","nitrogen, phosphorus, and potassium",0.00,0.00
9253,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201404,"July, 2014",Triple superphosphate,0.00,0.00
9254,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201404,"July, 2014",UREA,0.00,0.00
9255,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014",Diammonium Phosphate,0.00,0.00
9256,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014",Monoammonium Phosphate,0.00,0.00
9257,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014",Muriate of Potash (MOP) or Potassium Chloride,0.00,0.00
9258,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014","nitrogen, phosphorus, and potassium",0.00,0.00
9259,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014",Triple superphosphate,0.00,0.00
9260,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201405,"August, 2014",UREA,0.00,0.00
9261,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014",Diammonium Phosphate,0.00,0.00
9262,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014",Monoammonium Phosphate,0.00,0.00
9263,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014",Muriate of Potash (MOP) or Potassium Chloride,0.00,0.00
9264,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014","nitrogen, phosphorus, and potassium",0.00,0.00
9265,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014",Triple superphosphate,0.00,0.00
9266,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014",UREA,0.00,0.00
9267,India,35,Andaman And Nicobar Islands,2014,"Financial Year (Apr - Mar), 2014",201407,"October, 2014",Diammonium Phosphate,0.00,
