srcYear,srcMonth,Name of the fertilizer used,srcStateName,Required fertilizer quantity,Available fertilizer quantity,YearCode,Year,MonthCode,Month
2014-15,Sep-2014,Triple superphosphate,Assam,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,UREA,Kerala,0.00,2977.65,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Triple superphosphate,Mizoram,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Triple superphosphate,Dadra & Nagar Haveli,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Diammonium Phosphate,Chattishgarh,0.00,10945.75,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,UREA,Mizoram,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,"nitrogen, phosphorus, and potassium",Andhra Pradesh,162000.00,88281.02,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Monoammonium Phosphate,Assam,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Diammonium Phosphate,Bihar,0.00,18394.65,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,UREA,Andhra Pradesh,300000.00,40570.80,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,UREA,Manipur,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Monoammonium Phosphate,Tripura,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Triple superphosphate,Telangana,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Diammonium Phosphate,Mizoram,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Muriate of Potash (MOP) or Potassium Chloride,Mizoram,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Diammonium Phosphate,Daman & Diu,0.00,10.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Muriate of Potash (MOP) or Potassium Chloride,Orissa,0.00,5968.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Triple superphosphate,Chattishgarh,0.00,3858.25,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Muriate of Potash (MOP) or Potassium Chloride,Andaman & Nicobar,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Diammonium Phosphate,Himachal Pradesh,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,UREA,Gujarat,0.00,40727.39,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Triple superphosphate,Manipur,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,UREA,Himachal Pradesh,0.00,70.45,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Diammonium Phosphate,Uttar Pradesh,0.00,207832.60,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Muriate of Potash (MOP) or Potassium Chloride,Delhi,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,"nitrogen, phosphorus, and potassium",Kerala,0.00,19875.92,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,"nitrogen, phosphorus, and potassium",Uttaranchal,0.00,2536.45,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,UREA,Tamil Nadu,0.00,4388.30,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Diammonium Phosphate,Kerala,0.00,44.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,"nitrogen, phosphorus, and potassium",Chattishgarh,0.00,6871.35,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Muriate of Potash (MOP) or Potassium Chloride,Jammu & Kashmir,0.00,2208.20,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,"nitrogen, phosphorus, and potassium",Uttar Pradesh,0.00,41380.60,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Muriate of Potash (MOP) or Potassium Chloride,Goa,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Monoammonium Phosphate,Tamil Nadu,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Triple superphosphate,Goa,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Diammonium Phosphate,Tripura,0.00,3.25,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Triple superphosphate,Arunachal Pradesh,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,UREA,Daman & Diu,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,UREA,Chattishgarh,0.00,11418.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,"nitrogen, phosphorus, and potassium",Assam,0.00,920.85,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,UREA,Punjab,0.00,36751.55,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,"nitrogen, phosphorus, and potassium",Manipur,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Triple superphosphate,Madhya Pradesh,0.00,8443.85,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Monoammonium Phosphate,Bihar,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Diammonium Phosphate,Tamil Nadu,0.00,6996.55,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Diammonium Phosphate,Nagaland,0.00,10.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Triple superphosphate,Megalaya,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Monoammonium Phosphate,Andhra Pradesh,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Triple superphosphate,Uttar Pradesh,0.00,16125.25,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Single super Phosphate,Andhra Pradesh,30000.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,UREA,Arunachal Pradesh,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Diammonium Phosphate,Jharkhand,10000.00,2776.30,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,"nitrogen, phosphorus, and potassium",Himachal Pradesh,0.00,53.85,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,"nitrogen, phosphorus, and potassium",West Bengal,45200.00,66774.99,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,"nitrogen, phosphorus, and potassium",Pondicherry,0.00,35.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Muriate of Potash (MOP) or Potassium Chloride,Tamil Nadu,0.00,679.75,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,"nitrogen, phosphorus, and potassium",Tamil Nadu,0.00,28660.77,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Monoammonium Phosphate,Delhi,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Triple superphosphate,Jammu & Kashmir,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Triple superphosphate,Daman & Diu,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Single super Phosphate,Jharkhand,9260.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Muriate of Potash (MOP) or Potassium Chloride,Dadra & Nagar Haveli,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Monoammonium Phosphate,Himachal Pradesh,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,"nitrogen, phosphorus, and potassium",Madhya Pradesh,0.00,21840.65,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Monoammonium Phosphate,Dadra & Nagar Haveli,0.00,0.00,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2014-15,Sep-2014,Triple superphosphate,Bihar,0.00,7673.75,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014"
2015-16,Sep-2015,Monoammonium Phosphate,Jammu & Kashmir,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,UREA,Uttar Pradesh,500000.00,174901.95,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Monoammonium Phosphate,Himachal Pradesh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Muriate of Potash (MOP) or Potassium Chloride,Delhi,200.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,"nitrogen, phosphorus, and potassium",Gujarat,0.00,44338.85,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,UREA,Telangana,160000.00,11160.90,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Diammonium Phosphate,Karnataka,100000.00,21621.07,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Triple superphosphate,Gujarat,0.00,6313.85,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Monoammonium Phosphate,Bihar,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Single super Phosphate,Andhra Pradesh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Muriate of Potash (MOP) or Potassium Chloride,Uttaranchal,0.00,0.30,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Diammonium Phosphate,Rajasthan,0.00,1216.85,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Diammonium Phosphate,Himachal Pradesh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Diammonium Phosphate,Chandigarh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Diammonium Phosphate,Chattishgarh,0.00,6355.30,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Monoammonium Phosphate,Chandigarh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Monoammonium Phosphate,Goa,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,UREA,Rajasthan,0.00,3076.05,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Monoammonium Phosphate,Chattishgarh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Monoammonium Phosphate,Rajasthan,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Single super Phosphate,Chandigarh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,UREA,Uttaranchal,0.00,4982.40,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,UREA,Punjab,0.00,8797.90,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,"nitrogen, phosphorus, and potassium",Chattishgarh,0.00,14923.89,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Monoammonium Phosphate,Megalaya,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Muriate of Potash (MOP) or Potassium Chloride,Karnataka,65000.00,25842.15,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Diammonium Phosphate,West Bengal,0.00,16301.96,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Diammonium Phosphate,Orissa,0.00,8164.90,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Triple superphosphate,Harayana,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Diammonium Phosphate,Assam,0.00,4166.35,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Triple superphosphate,Assam,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,UREA,Tamil Nadu,0.00,240.08,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Single super Phosphate,Andaman & Nicobar,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Muriate of Potash (MOP) or Potassium Chloride,Rajasthan,0.00,3298.45,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Diammonium Phosphate,Dadra & Nagar Haveli,0.00,2.60,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Triple superphosphate,Orissa,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Diammonium Phosphate,Uttaranchal,0.00,3571.65,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Triple superphosphate,Pondicherry,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Triple superphosphate,Rajasthan,0.00,3526.25,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,UREA,Chandigarh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Triple superphosphate,Himachal Pradesh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,UREA,Daman & Diu,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Diammonium Phosphate,Tamil Nadu,0.00,15972.40,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,UREA,West Bengal,0.00,37071.19,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,"nitrogen, phosphorus, and potassium",Nagaland,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Diammonium Phosphate,Arunachal Pradesh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Triple superphosphate,Chandigarh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,"nitrogen, phosphorus, and potassium",Chandigarh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Muriate of Potash (MOP) or Potassium Chloride,Arunachal Pradesh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,UREA,Jammu & Kashmir,0.00,2273.30,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Muriate of Potash (MOP) or Potassium Chloride,Telangana,10000.00,8376.05,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Triple superphosphate,Maharastra,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Diammonium Phosphate,Telangana,50000.00,10711.45,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,"nitrogen, phosphorus, and potassium",Andhra Pradesh,0.00,55126.09,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,UREA,Manipur,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Single super Phosphate,Mizoram,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Triple superphosphate,Tripura,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Single super Phosphate,Delhi,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,UREA,Megalaya,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Monoammonium Phosphate,Manipur,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,"nitrogen, phosphorus, and potassium",West Bengal,0.00,130624.78,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Single super Phosphate,Assam,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Diammonium Phosphate,Mizoram,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Triple superphosphate,Kerala,0.00,3156.75,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Single super Phosphate,Maharastra,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Muriate of Potash (MOP) or Potassium Chloride,Mizoram,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Triple superphosphate,Telangana,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Monoammonium Phosphate,Uttar Pradesh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Muriate of Potash (MOP) or Potassium Chloride,Madhya Pradesh,0.00,19034.50,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Diammonium Phosphate,Andhra Pradesh,0.00,9709.47,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,"nitrogen, phosphorus, and potassium",Mizoram,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,UREA,Karnataka,130000.00,19083.47,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,"nitrogen, phosphorus, and potassium",Karnataka,106100.00,105851.57,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Monoammonium Phosphate,Karnataka,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Diammonium Phosphate,Maharastra,0.00,18114.57,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,UREA,Orissa,0.00,14261.10,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Diammonium Phosphate,Megalaya,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Monoammonium Phosphate,Maharastra,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,UREA,Mizoram,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Triple superphosphate,West Bengal,0.00,7377.55,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Triple superphosphate,Uttar Pradesh,0.00,16125.25,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Muriate of Potash (MOP) or Potassium Chloride,Manipur,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,UREA,Tripura,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Muriate of Potash (MOP) or Potassium Chloride,Maharastra,0.00,46048.85,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Monoammonium Phosphate,Nagaland,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Diammonium Phosphate,Bihar,0.00,19957.25,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,"nitrogen, phosphorus, and potassium",Assam,0.00,1943.70,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,UREA,Delhi,750.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,UREA,Himachal Pradesh,0.00,89.70,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Monoammonium Phosphate,Pondicherry,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
2015-16,Sep-2015,Monoammonium Phosphate,Andhra Pradesh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015"
